id_order,order_date,id_customer,id_branch
5085,7/2/2023,34,59841-293990
5086,27/2/2023,359,31627-114005
5087,14/2/2023,317,48536-263584
5088,6/2/2023,454,33708-197425
5089,22/2/2023,401,52356-281373
5090,8/2/2023,113,31107-104476
5091,11/2/2023,226,30622-299178
5092,24/2/2023,474,16387-163825
5093,21/2/2023,169,33741-253264
5094,27/2/2023,265,21878-215724
5095,17/2/2023,341,56422-290314
5096,3/2/2023,65,62970-297569
5097,9/2/2023,363,33753-97640
5098,14/2/2023,75,33741-253264
5099,10/2/2023,479,33763-98009
5100,10/2/2023,30,30819-102783
5101,11/2/2023,417,31004-102326
5102,1/2/2023,128,15610-163350
5103,10/2/2023,443,23396-229764
5104,16/2/2023,405,26228-243927
5105,2/2/2023,24,33713-146284
5106,14/2/2023,103,52818-283107
5107,3/2/2023,324,17339-169625
5108,15/2/2023,384,54150-286388
5109,3/2/2023,187,18684-188446
5110,20/2/2023,164,16496-171973
5111,24/2/2023,112,31819-120544
5112,22/2/2023,306,33737-87883
5113,8/2/2023,312,29615-254364
5114,16/2/2023,41,31879-121687
5115,7/2/2023,44,18294-188424
5116,1/2/2023,266,18525-188425
5117,9/2/2023,95,33758-99602
5118,7/2/2023,487,50101-272644
5119,7/2/2023,213,18525-188425
5120,3/2/2023,241,1477-140950
5121,24/2/2023,402,25741-242172
5122,24/2/2023,480,65471-299861
5123,2/2/2023,19,3152-136561
5124,1/2/2023,236,13180-154211
5125,16/2/2023,415,31627-114005
5126,5/2/2023,369,47919-260264
5127,4/2/2023,441,20060-202665
5128,12/2/2023,43,18432-188444
5129,2/2/2023,451,18775-255865
5130,2/2/2023,269,53249-284046
5131,5/2/2023,435,33755-99308
5132,26/2/2023,12,31879-121687
5133,2/2/2023,77,53428-285588
5134,7/2/2023,376,54300-286574
5135,14/2/2023,119,32038-129624
5136,12/2/2023,308,25570-241248
5137,17/2/2023,2,60389-294635
5138,22/2/2023,370,53064-281374
5139,16/2/2023,99,53064-281374
5140,23/2/2023,56,18776-195209
5141,18/2/2023,451,1526-135685
5142,2/2/2023,406,22137-218144
5143,25/2/2023,421,48723-262784
5144,26/2/2023,35,53427-285587
5145,15/2/2023,238,33717-30504
5146,8/2/2023,74,57784-291908
5147,6/2/2023,349,20069-202164
5148,12/2/2023,189,63049-297673
5149,3/2/2023,44,31556-115744
5150,18/2/2023,158,18229-181873
5151,14/2/2023,188,31819-120544
5152,20/2/2023,324,26558-244424
5153,4/2/2023,270,31820-123524
5154,13/2/2023,412,32430-133730
5155,27/2/2023,210,24234-234344
5156,1/2/2023,200,57078-291087
5157,12/2/2023,331,30919-103327
5158,3/2/2023,200,20060-202665
5159,13/2/2023,270,56031-289921
5160,22/2/2023,60,26764-245184
5161,2/2/2023,160,48634-259668
5162,10/2/2023,283,18775-255865
5163,18/2/2023,36,59557-293767
5164,12/2/2023,203,29994-256184
5165,27/2/2023,422,60020-294298
5166,7/2/2023,168,66848-301496
5167,27/2/2023,476,16387-163825
5168,4/2/2023,157,20069-202164
5169,1/2/2023,191,48751-264825
5170,14/2/2023,219,47521-249024
5171,26/2/2023,90,23755-233148
5172,22/2/2023,476,27192-246869
5173,12/2/2023,433,59295-293528
5174,16/2/2023,57,63997-298702
5175,23/2/2023,224,1488-142949
5176,13/2/2023,365,22328-202165
5177,6/2/2023,209,51605-278707
5178,27/2/2023,250,32359-136499
5179,9/2/2023,425,33717-30504
5180,15/2/2023,20,60020-294298
5181,9/2/2023,45,26450-240784
5182,1/2/2023,129,33715-29356
5183,6/2/2023,334,20366-205085
5184,20/2/2023,245,32598-136501
5185,25/2/2023,81,31004-102326
5186,25/2/2023,118,17707-182486
5187,10/2/2023,201,12984-155644
5188,5/2/2023,295,51671-278945
5189,8/2/2023,330,56366-290242
5190,17/2/2023,106,60170-294182
5191,7/2/2023,155,66543-301122
5192,4/2/2023,78,21832-215326
5193,26/2/2023,498,31556-115744
5194,21/2/2023,327,47915-260265
5195,22/2/2023,54,23396-229764
5196,23/2/2023,496,57221-291276
5197,27/2/2023,443,30768-100362
5198,6/2/2023,121,28839-251146
5199,7/2/2023,487,28839-251146
5200,11/2/2023,493,26559-244388
5201,20/2/2023,145,51670-278944
5202,17/2/2023,417,32293-135684
5203,11/2/2023,491,53795-286015
5204,3/2/2023,418,32197-132684
5205,18/2/2023,223,51674-278924
5206,27/2/2023,336,21832-215326
5207,16/2/2023,355,59295-293528
5208,19/2/2023,436,33728-152607
5209,1/2/2023,251,16540-168264
5210,9/2/2023,72,24234-234344
5211,12/2/2023,161,57077-291086
5212,14/2/2023,141,30726-101017
5213,24/2/2023,329,15495-157924
5214,15/2/2023,278,62894-297464
5215,1/2/2023,194,60549-294852
5216,2/2/2023,20,53397-285571
5217,11/2/2023,68,31987-123584
5218,25/2/2023,361,49881-270792
5219,3/2/2023,15,29616-254324
5220,3/2/2023,478,31820-123524
5221,10/2/2023,100,33762-100218
5222,19/2/2023,396,55429-289299
5223,14/2/2023,275,21808-215325
5224,23/2/2023,8,54296-286575
5225,23/2/2023,245,51671-278945
5226,13/2/2023,487,58148-292274
5227,3/2/2023,357,53427-285587
5228,7/2/2023,407,56487-290438
5229,17/2/2023,170,33761-285878
5230,8/2/2023,419,22328-202165
5231,18/2/2023,22,57223-291275
5232,18/2/2023,356,30791-102083
5233,4/2/2023,200,57227-291278
5234,23/2/2023,102,29615-254364
5235,8/2/2023,118,59694-293962
5236,24/2/2023,75,28840-251144
5237,18/2/2023,495,56616-290396
5238,9/2/2023,448,56487-290438
5239,3/2/2023,371,61916-296425
5240,5/2/2023,149,31987-123584
5241,4/2/2023,324,17561-183072
5242,8/2/2023,227,53383-285565
5243,16/2/2023,483,57876-292010
5244,24/2/2023,180,23818-233150
5245,5/2/2023,147,13058-155768
5246,7/2/2023,403,63198-297844
5247,25/2/2023,147,33727-76860
5248,7/2/2023,389,54790-288505
5249,2/2/2023,450,19182-188449
5250,22/2/2023,421,18229-181873
5251,8/2/2023,209,32095-301952
5252,26/2/2023,237,49376-268165
5253,3/2/2023,170,30773-96577
5254,6/2/2023,350,25679-241664
5255,18/2/2023,136,32095-301952
5256,21/2/2023,161,32598-136501
5257,9/2/2023,303,54296-286575
5258,5/2/2023,246,56616-290396
5259,16/2/2023,327,65657-300136
5260,11/2/2023,449,65657-300136
5261,10/2/2023,368,57227-291278
5262,23/2/2023,46,48239-254286
5263,21/2/2023,234,30942-103786
5264,17/2/2023,476,53064-281374
5265,17/2/2023,362,18776-195209
5266,19/2/2023,178,58670-292928
5267,10/2/2023,329,33764-100862
5268,14/2/2023,33,57227-291278
5269,2/2/2023,61,29615-254364
5270,7/2/2023,402,33704-289295
5271,7/2/2023,206,47919-260264
5272,13/2/2023,220,47915-260265
5273,14/2/2023,35,33734-83811
5274,2/2/2023,337,66147-300652
5275,26/2/2023,244,62089-296668
5276,8/2/2023,195,16387-163825
5277,12/2/2023,339,31820-123524
5278,24/2/2023,446,33728-152607
5279,11/2/2023,64,49881-270792
5280,6/2/2023,452,49374-267968
5281,20/2/2023,346,33759-97834
5282,10/2/2023,256,52817-283108
5283,27/2/2023,225,33721-44759
5284,15/2/2023,104,25508-241152
5285,14/2/2023,298,25906-242707
5286,14/2/2023,213,33755-99308
5287,19/2/2023,419,2046-141768
5288,20/2/2023,144,33715-29356
5289,5/2/2023,96,26451-230784
5290,6/2/2023,114,56020-289543
5291,2/2/2023,288,33722-290042
5292,1/2/2023,298,31820-123524
5293,9/2/2023,336,28737-250875
5294,5/2/2023,465,56422-290314
5295,9/2/2023,388,63132-297747
5296,8/2/2023,69,33755-99308
5297,4/2/2023,335,55578-289323
5298,14/2/2023,309,18046-188445
5299,7/2/2023,83,33710-13646
5300,7/2/2023,231,30768-100362
5301,23/2/2023,301,22334-218964
5302,3/2/2023,290,33706-290534
5303,25/2/2023,363,54072-286315
5304,9/2/2023,65,24146-235709
5305,27/2/2023,417,52792-282946
5306,10/2/2023,153,47919-260264
5307,15/2/2023,75,57222-291280
5308,5/2/2023,48,30818-102733
5309,16/2/2023,206,33750-296321
5310,14/2/2023,113,19711-188452
5311,21/2/2023,113,19218-294354
5312,10/2/2023,469,18432-188444
5313,12/2/2023,9,61529-296030
5314,17/2/2023,71,59694-293962
5315,25/2/2023,150,33762-100218
5316,16/2/2023,358,48733-264826
5317,21/2/2023,212,32183-131672
5318,7/2/2023,120,54043-286297
5319,7/2/2023,352,49018-266307
5320,25/2/2023,66,16540-168264
5321,19/2/2023,186,58485-292697
5322,8/2/2023,63,66147-300652
5323,27/2/2023,270,30942-103786
5324,15/2/2023,79,26228-243927
5325,22/2/2023,8,33744-95479
5326,21/2/2023,157,33754-97972
5327,10/2/2023,43,61916-296425
5328,5/2/2023,357,33702-295613
5329,12/2/2023,121,59788-294170
5330,27/2/2023,80,3155-145084
5331,11/2/2023,245,33749-96437
5332,21/2/2023,87,48733-264826
5333,22/2/2023,282,32598-136501
5334,2/2/2023,177,32668-137246
5335,27/2/2023,28,26450-240784
5336,16/2/2023,240,58670-292928
5337,22/2/2023,55,30942-103786
5338,4/2/2023,20,25740-242173
5339,1/2/2023,310,59595-293827
5340,10/2/2023,83,21406-211888
5341,21/2/2023,10,31878-124152
5342,6/2/2023,36,51671-278945
5343,7/2/2023,318,33721-44759
5344,15/2/2023,326,33722-290042
5345,15/2/2023,483,33730-78939
5346,27/2/2023,433,30797-100558
5347,14/2/2023,203,33704-289295
5348,15/2/2023,252,20366-205085
5349,14/2/2023,305,16866-169626
5350,8/2/2023,275,66085-300541
5351,25/2/2023,146,53532-285712
5352,7/2/2023,187,18432-188444
5353,12/2/2023,452,18046-188445
5354,26/2/2023,126,25906-242707
5355,13/2/2023,355,33738-107023
5356,6/2/2023,35,18294-188424
5357,17/2/2023,133,49285-267764
5358,10/2/2023,235,16147-153305
5359,21/2/2023,223,25508-241152
5360,7/2/2023,99,55601-289467
5361,6/2/2023,337,51605-278707
5362,9/2/2023,430,29995-256329
5363,27/2/2023,8,33750-296321
5364,5/2/2023,233,65502-299926
5365,8/2/2023,148,60453-294716
5366,22/2/2023,458,29561-254287
5367,12/2/2023,401,26558-244424
5368,5/2/2023,64,59557-293767
5369,8/2/2023,5,26764-245184
5370,7/2/2023,296,61916-296425
5371,26/2/2023,321,47919-260264
5372,22/2/2023,161,19971-188453
5373,9/2/2023,295,33729-79003
5374,2/2/2023,39,15170-158244
5375,15/2/2023,265,3152-136561
5376,3/2/2023,83,25679-241664
5377,15/2/2023,11,21807-215328
5378,22/2/2023,135,57220-291274
5379,20/2/2023,457,29993-256326
5380,2/2/2023,407,30791-102083
5381,18/2/2023,444,33743-95068
5382,13/2/2023,112,33759-97834
5383,9/2/2023,294,32356-152026
5384,12/2/2023,378,56366-290242
5385,24/2/2023,295,62894-297464
5386,7/2/2023,244,29994-256184
5387,15/2/2023,88,56313-290069
5388,21/2/2023,181,30714-101101
5389,23/2/2023,354,33706-290534
5390,3/2/2023,147,23755-233148
5391,11/2/2023,300,29925-255985
5392,20/2/2023,106,21254-210349
5393,15/2/2023,322,52793-283105
5394,24/2/2023,207,33741-253264
5395,17/2/2023,89,32183-131672
5396,17/2/2023,233,48723-262784
5397,20/2/2023,59,26449-236807
5398,24/2/2023,89,20245-200745
5399,4/2/2023,482,21406-211888
5400,16/2/2023,326,22328-202165
5401,19/2/2023,263,33741-253264
5402,18/2/2023,176,20890-188466
5403,16/2/2023,237,56422-290314
5404,3/2/2023,305,16540-168264
5405,19/2/2023,169,33705-12083
5406,13/2/2023,483,53064-281374
5407,16/2/2023,261,17012-169624
5408,25/2/2023,469,58396-292575
5409,18/2/2023,353,33742-95037
5410,12/2/2023,209,30768-100362
5411,15/2/2023,253,55578-289323
5412,10/2/2023,398,19971-188453
5413,4/2/2023,382,33746-96051
5414,5/2/2023,234,25905-242705
5415,11/2/2023,13,63210-297843
5416,18/2/2023,306,1477-140950
5417,23/2/2023,266,25152-239944
5418,19/2/2023,339,59638-293877
5419,26/2/2023,150,54791-288503
5420,18/2/2023,191,2046-141768
5421,8/2/2023,182,1959-143984
5422,11/2/2023,381,66147-300652
5423,8/2/2023,43,17707-182486
5424,8/2/2023,398,3152-136561
5425,17/2/2023,395,31579-113088
5426,15/2/2023,312,27079-246487
5427,11/2/2023,100,29166-252506
5428,25/2/2023,366,21254-210349
5429,27/2/2023,367,53249-284046
5430,20/2/2023,255,55578-289323
5431,5/2/2023,8,33719-238366
5432,26/2/2023,275,24447-237864
5433,3/2/2023,474,59694-293962
5434,17/2/2023,120,59043-293243
5435,8/2/2023,385,60865-295235
5436,21/2/2023,374,48723-262784
5437,23/2/2023,317,32183-131672
5438,13/2/2023,45,21807-215328
5439,7/2/2023,326,25679-241664
5440,17/2/2023,482,20662-207465
5441,8/2/2023,348,21807-215328
5442,2/2/2023,359,25904-242706
5443,20/2/2023,123,59694-293962
5444,22/2/2023,81,18711-194484
5445,22/2/2023,273,22405-214064
5446,12/2/2023,212,1488-142949
5447,2/2/2023,462,18525-188425
5448,7/2/2023,492,27916-248931
5449,2/2/2023,171,33744-95479
5450,27/2/2023,424,55264-289129
5451,5/2/2023,492,19711-188452
5452,9/2/2023,219,33729-79003
5453,23/2/2023,425,25169-239488
5454,11/2/2023,107,52772-282791
5455,17/2/2023,81,31879-121687
5456,17/2/2023,100,49620-270144
5457,21/2/2023,391,31879-121687
5458,5/2/2023,442,1473-136503
5459,20/2/2023,173,1967-136510
5460,21/2/2023,125,15289-156384
5461,24/2/2023,281,33717-30504
5462,26/2/2023,181,33721-44759
5463,2/2/2023,408,32197-132684
5464,11/2/2023,288,30819-102783
5465,26/2/2023,248,30819-102783
5466,4/2/2023,104,19971-188453
5467,8/2/2023,353,18432-188444
5468,5/2/2023,97,22328-202165
5469,1/2/2023,142,18046-188445
5470,22/2/2023,110,21262-204773
5471,14/2/2023,315,32431-134825
5472,12/2/2023,259,26228-243927
5473,21/2/2023,244,33746-96051
5474,20/2/2023,373,58148-292274
5475,21/2/2023,398,47915-260265
5476,9/2/2023,299,33717-30504
5477,20/2/2023,321,55427-289297
5478,1/2/2023,251,26228-243927
5479,4/2/2023,81,26764-245184
5480,1/2/2023,443,33708-197425
5481,11/2/2023,500,17012-169624
5482,12/2/2023,96,33758-99602
5483,17/2/2023,179,60020-294298
5484,18/2/2023,444,31556-115744
5485,5/2/2023,207,9198-152606
5486,9/2/2023,379,28840-251144
5487,1/2/2023,441,54300-286574
5488,12/2/2023,59,18776-195209
5489,15/2/2023,152,61174-295560
5490,23/2/2023,168,59043-293243
5491,2/2/2023,431,26558-244424
5492,13/2/2023,132,33713-146284
5493,13/2/2023,406,32095-301952
5494,17/2/2023,247,16147-153305
5495,5/2/2023,470,33762-100218
5496,5/2/2023,45,57220-291274
5497,6/2/2023,41,59295-293528
5498,16/2/2023,86,30768-100362
5499,18/2/2023,77,28737-250875
5500,11/2/2023,346,19182-188449
5501,16/2/2023,170,58395-292576
5502,8/2/2023,453,49375-268164
5503,9/2/2023,22,56493-290439
5504,20/2/2023,427,58396-292575
5505,11/2/2023,302,26558-244424
5506,8/2/2023,79,26227-243904
5507,26/2/2023,52,48751-264825
5508,27/2/2023,467,32095-301952
5509,7/2/2023,148,58395-292576
5510,1/2/2023,183,33740-256334
5511,23/2/2023,137,29995-256329
5512,22/2/2023,202,26228-243927
5513,2/2/2023,336,30726-101017
5514,8/2/2023,26,33764-100862
5515,10/2/2023,248,52819-283106
5516,19/2/2023,14,58485-292697
5517,9/2/2023,190,23396-229764
5518,14/2/2023,361,33728-152607
5519,14/2/2023,183,27079-246487
5520,8/2/2023,181,55429-289299
5521,27/2/2023,346,53383-285565
5522,21/2/2023,19,18294-188424
5523,25/2/2023,96,60549-294852
5524,6/2/2023,66,58668-292929
5525,3/2/2023,109,49018-266307
5526,11/2/2023,272,66161-300650
5527,27/2/2023,66,20060-202665
5528,6/2/2023,182,29993-256326
5529,10/2/2023,279,30941-103081
5530,8/2/2023,401,22405-214064
5531,16/2/2023,417,9198-152606
5532,18/2/2023,285,33753-97640
5533,22/2/2023,44,56943-290943
5534,16/2/2023,395,25152-239944
5535,19/2/2023,7,61174-295560
5536,14/2/2023,444,60389-294635
5537,18/2/2023,216,19218-294354
5538,6/2/2023,283,33756-98549
5539,21/2/2023,395,52794-283109
5540,14/2/2023,226,30797-100558
5541,27/2/2023,192,31071-103785
5542,3/2/2023,13,19182-188449
5543,12/2/2023,137,23818-233150
5544,24/2/2023,87,27424-247528
5545,6/2/2023,500,33726-68941
5546,22/2/2023,274,56313-290069
5547,18/2/2023,32,33761-285878
5548,12/2/2023,480,30675-101029
5549,18/2/2023,316,25906-242707
5550,14/2/2023,117,52792-282946
5551,25/2/2023,288,54589-286835
5552,27/2/2023,413,57975-292126
5553,21/2/2023,442,15170-158244
5554,1/2/2023,242,31627-114005
5555,1/2/2023,460,57784-291908
5556,19/2/2023,157,30622-299178
5557,25/2/2023,83,33706-290534
5558,24/2/2023,276,48634-259668
5559,16/2/2023,413,61916-296425
5560,25/2/2023,369,61529-296030
5561,18/2/2023,72,21406-211888
5562,1/2/2023,231,25906-242707
5563,22/2/2023,66,66848-301496
5564,14/2/2023,417,19175-188465
5565,18/2/2023,384,21631-213624
5566,26/2/2023,322,63132-297747
5567,22/2/2023,43,17561-183072
5568,25/2/2023,358,54043-286297
5569,9/2/2023,4,62607-297105
5570,26/2/2023,314,31170-133731
5571,3/2/2023,256,29561-254287
5572,9/2/2023,138,51670-278944
5573,10/2/2023,76,18525-188425
5574,23/2/2023,398,29613-254365
5575,1/2/2023,183,21878-215724
5576,17/2/2023,464,51671-278945
5577,9/2/2023,31,32356-152026
5578,20/2/2023,214,26019-243024
5579,15/2/2023,357,29996-256330
5580,16/2/2023,491,63201-297842
5581,18/2/2023,375,60020-294298
5582,27/2/2023,235,18782-188447
5583,27/2/2023,113,57078-291087
5584,13/2/2023,225,31107-104476
5585,16/2/2023,445,19218-294354
5586,15/2/2023,309,56020-289543
5587,5/2/2023,367,33741-253264
5588,6/2/2023,333,25152-239944
5589,1/2/2023,200,18432-188444
5590,23/2/2023,383,63997-298702
5591,22/2/2023,258,21254-210349
5592,17/2/2023,52,29615-254364
5593,3/2/2023,120,30768-100362
5594,14/2/2023,401,33716-33481
5595,18/2/2023,454,33728-152607
5596,11/2/2023,453,27079-246487
5597,11/2/2023,250,33737-87883
5598,18/2/2023,45,29925-255985
5599,2/2/2023,101,33714-23207
5600,1/2/2023,281,20060-202665
5601,22/2/2023,50,50101-272644
5602,2/2/2023,244,19711-188452
5603,4/2/2023,456,60020-294298
5604,1/2/2023,370,16681-168584
5605,25/2/2023,46,18432-188444
5606,22/2/2023,238,19711-188452
5607,20/2/2023,218,58148-292274
5608,13/2/2023,58,31878-124152
5609,7/2/2023,161,53795-286015
5610,27/2/2023,8,22405-214064
5611,14/2/2023,261,62970-297569
5612,22/2/2023,260,33758-99602
5613,15/2/2023,274,32197-132684
5614,22/2/2023,52,59694-293962
5615,10/2/2023,199,48536-263584
5616,19/2/2023,203,22137-218144
5617,11/2/2023,376,50101-272644
5618,7/2/2023,250,2037-136505
5619,11/2/2023,325,1473-136503
5620,23/2/2023,189,30819-102783
5621,8/2/2023,459,61916-296425
5622,13/2/2023,304,25905-242705
5623,12/2/2023,180,63956-298657
5624,10/2/2023,27,32356-152026
5625,16/2/2023,119,58668-292929
5626,2/2/2023,323,54300-286574
5627,12/2/2023,36,53428-285588
5628,13/2/2023,253,49914-271624
5629,13/2/2023,295,33759-97834
5630,3/2/2023,245,56020-289543
5631,17/2/2023,131,33758-99602
5632,9/2/2023,452,1488-142949
5633,26/2/2023,30,54589-286835
5634,5/2/2023,388,64890-299121
5635,2/2/2023,289,25169-239488
5636,4/2/2023,382,62894-297464
5637,19/2/2023,278,51674-278924
5638,23/2/2023,499,33704-289295
5639,20/2/2023,482,56313-290069
5640,4/2/2023,106,48239-254286
5641,6/2/2023,147,52792-282946
5642,20/2/2023,101,22328-202165
5643,5/2/2023,119,54309-286585
5644,10/2/2023,338,29993-256326
5645,18/2/2023,264,33709-15178
5646,17/2/2023,155,23396-229764
5647,23/2/2023,338,61996-296502
5648,21/2/2023,296,26451-230784
5649,16/2/2023,62,21907-216326
5650,4/2/2023,280,64890-299121
5651,24/2/2023,417,16866-169626
5652,6/2/2023,153,24234-234344
5653,24/2/2023,54,29616-254324
5654,5/2/2023,234,33721-44759
5655,18/2/2023,243,31820-123524
5656,18/2/2023,116,54791-288503
5657,6/2/2023,367,31579-113088
5658,8/2/2023,282,54072-286315
5659,16/2/2023,466,59595-293827
5660,6/2/2023,353,55578-289323
5661,7/2/2023,114,30768-100362
5662,7/2/2023,266,20366-205085
5663,14/2/2023,31,64890-299121
5664,11/2/2023,132,59043-293243
5665,17/2/2023,429,64890-299121
5666,11/2/2023,233,31071-103785
5667,5/2/2023,250,25508-241152
5668,3/2/2023,60,54150-286388
5669,2/2/2023,194,27193-246870
5670,10/2/2023,299,33715-29356
5671,21/2/2023,90,51670-278944
5672,9/2/2023,418,17012-169624
5673,13/2/2023,300,51670-278944
5674,20/2/2023,96,32183-131672
5675,14/2/2023,265,47919-260264
5676,11/2/2023,185,26231-243905
5677,18/2/2023,420,30675-101029
5678,18/2/2023,224,26227-243904
5679,6/2/2023,323,57220-291274
5680,7/2/2023,440,55264-289129
5681,15/2/2023,336,26231-243905
5682,27/2/2023,11,18432-188444
5683,23/2/2023,393,33750-296321
5684,14/2/2023,330,53429-285589
5685,15/2/2023,72,65471-299861
5686,22/2/2023,263,26764-245184
5687,14/2/2023,452,27193-246870
5688,25/2/2023,182,20367-205084
5689,16/2/2023,153,66147-300652
5690,3/2/2023,2,65502-299926
5691,4/2/2023,245,61916-296425
5692,7/2/2023,50,31107-104476
5693,8/2/2023,378,31110-102325
5694,26/2/2023,358,54296-286575
5695,2/2/2023,96,30797-100558
5696,8/2/2023,348,66147-300652
5697,23/2/2023,56,30791-102083
5698,5/2/2023,94,65471-299861
5699,4/2/2023,138,66543-301122
5700,24/2/2023,309,66147-300652
5701,26/2/2023,109,33744-95479
5702,9/2/2023,200,1959-143984
5703,19/2/2023,114,26451-230784
5704,21/2/2023,163,59694-293962
5705,6/2/2023,61,29041-252084
5706,10/2/2023,181,20662-207465
5707,12/2/2023,55,19218-294354
5708,17/2/2023,353,57975-292126
5709,9/2/2023,165,58813-293078
5710,4/2/2023,76,29561-254287
5711,25/2/2023,298,33743-95068
5712,14/2/2023,393,57784-291908
5713,19/2/2023,47,24234-234344
5714,26/2/2023,353,65502-299926
5715,14/2/2023,307,33704-289295
5716,11/2/2023,90,48723-262784
5717,8/2/2023,350,51674-278924
5718,22/2/2023,473,3154-296670
5719,10/2/2023,82,21907-216326
5720,17/2/2023,39,33746-96051
5721,4/2/2023,227,29615-254364
5722,3/2/2023,262,52794-283109
5723,27/2/2023,233,21808-215325
5724,22/2/2023,224,48733-264826
5725,18/2/2023,173,52792-282946
5726,2/2/2023,314,61916-296425
5727,11/2/2023,117,31987-123584
5728,11/2/2023,51,50101-272644
5729,17/2/2023,435,51613-278946
5730,12/2/2023,362,31820-123524
5731,22/2/2023,137,24235-220827
5732,4/2/2023,247,56961-290944
5733,3/2/2023,301,29616-254324
5734,21/2/2023,118,53427-285587
5735,23/2/2023,250,33759-97834
5736,8/2/2023,189,19711-188452
5737,23/2/2023,248,19175-188465
5738,8/2/2023,483,52316-281066
5739,6/2/2023,227,15495-157924
5740,12/2/2023,287,33719-238366
5741,22/2/2023,455,12984-155644
5742,2/2/2023,403,61174-295560
5743,19/2/2023,219,59043-293243
5744,4/2/2023,165,26451-230784
5745,22/2/2023,286,31109-103519
5746,10/2/2023,429,66543-301122
5747,26/2/2023,58,59043-293243
5748,19/2/2023,482,15495-157924
5749,6/2/2023,411,33719-238366
5750,9/2/2023,420,17339-169625
5751,14/2/2023,391,66147-300652
5752,17/2/2023,201,25508-241152
5753,25/2/2023,287,49617-269864
5754,8/2/2023,476,32183-131672
5755,14/2/2023,163,53064-281374
5756,3/2/2023,358,21631-213624
5757,25/2/2023,390,47713-259385
5758,9/2/2023,321,15289-156384
5759,24/2/2023,198,1526-135685
5760,9/2/2023,215,49374-267968
5761,25/2/2023,477,33714-23207
5762,3/2/2023,216,61916-296425
5763,16/2/2023,308,1526-135685
5764,14/2/2023,105,33746-96051
5765,24/2/2023,488,52817-283108
5766,15/2/2023,10,66085-300541
5767,26/2/2023,220,33722-290042
5768,22/2/2023,402,18782-188447
5769,11/2/2023,262,32430-133730
5770,17/2/2023,322,56031-289921
5771,8/2/2023,403,33731-80440
5772,17/2/2023,76,31879-121687
5773,20/2/2023,60,29993-256326
5774,11/2/2023,438,32431-134825
5775,22/2/2023,159,15289-156384
