id_order,order_date,id_customer,id_branch
2087,22/2/2023,29,31071-103785
2088,22/2/2023,345,33724-54539
2089,21/2/2023,77,33722-290042
2090,7/2/2023,154,33708-197425
2091,2/2/2023,113,29613-254365
2092,5/2/2023,423,57223-291275
2093,15/2/2023,244,33754-97972
2094,27/2/2023,257,61529-296030
2095,10/2/2023,46,18294-188424
2096,15/2/2023,58,32430-133730
2097,19/2/2023,161,54792-288504
2098,13/2/2023,169,56616-290396
2099,12/2/2023,167,59595-293827
2100,7/2/2023,441,33702-295613
2101,24/2/2023,312,50094-272708
2102,23/2/2023,185,50564-275104
2103,22/2/2023,401,18046-188445
2104,11/2/2023,245,66147-300652
2105,12/2/2023,430,33755-99308
2106,20/2/2023,498,61303-295737
2107,1/2/2023,210,49018-266307
2108,4/2/2023,28,33755-99308
2109,21/2/2023,214,1478-142236
2110,11/2/2023,446,33715-29356
2111,19/2/2023,340,62607-297105
2112,11/2/2023,163,21832-215326
2113,25/2/2023,150,65729-299194
2114,24/2/2023,348,66161-300650
2115,12/2/2023,212,32668-137246
2116,26/2/2023,28,33749-96437
2117,16/2/2023,497,32293-135684
2118,12/2/2023,109,19175-188465
2119,24/2/2023,262,30797-100558
2120,12/2/2023,210,33753-97640
2121,21/2/2023,246,27079-246487
2122,15/2/2023,343,27079-246487
2123,23/2/2023,473,28840-251144
2124,15/2/2023,413,62544-297025
2125,26/2/2023,330,33704-289295
2126,17/2/2023,312,53427-285587
2127,5/2/2023,358,50564-275104
2128,10/2/2023,411,26228-243927
2129,22/2/2023,408,58371-292546
2130,4/2/2023,460,21813-215327
2131,7/2/2023,306,57188-291257
2132,22/2/2023,320,24081-232246
2133,6/2/2023,215,53249-284046
2134,19/2/2023,30,30773-96577
2135,16/2/2023,449,57557-291686
2136,26/2/2023,319,21878-215724
2137,23/2/2023,90,31627-114005
2138,15/2/2023,352,55427-289297
2139,22/2/2023,289,18525-188425
2140,23/2/2023,166,47429-258009
2141,3/2/2023,214,22328-202165
2142,12/2/2023,18,21813-215327
2143,26/2/2023,366,21254-210349
2144,14/2/2023,278,16496-171973
2145,6/2/2023,468,21254-210349
2146,16/2/2023,237,30675-101029
2147,9/2/2023,34,1967-136510
2148,8/2/2023,236,50911-276527
2149,18/2/2023,115,18684-188446
2150,10/2/2023,478,58668-292929
2151,5/2/2023,326,65657-300136
2152,19/2/2023,300,63210-297843
2153,1/2/2023,46,18432-188444
2154,2/2/2023,257,54311-286586
2155,4/2/2023,250,56130-290067
2156,16/2/2023,357,26227-243904
2157,3/2/2023,215,33730-78939
2158,19/2/2023,310,32038-129624
2159,23/2/2023,361,57876-292010
2160,5/2/2023,255,21432-211884
2161,20/2/2023,297,32293-135684
2162,23/2/2023,437,49374-267968
2163,6/2/2023,4,66085-300541
2164,3/2/2023,294,31909-124465
2165,24/2/2023,456,15170-158244
2166,4/2/2023,220,61996-296502
2167,26/2/2023,130,57876-292010
2168,1/2/2023,362,32038-129624
2169,27/2/2023,449,66543-301122
2170,21/2/2023,266,1967-136510
2171,16/2/2023,454,25570-241248
2172,27/2/2023,489,30726-101017
2173,25/2/2023,51,52818-283107
2174,15/2/2023,36,21813-215327
2175,13/2/2023,207,49440-268886
2176,7/2/2023,277,18776-195209
2177,27/2/2023,406,27193-246870
2178,14/2/2023,21,54792-288504
2179,19/2/2023,487,57557-291686
2180,19/2/2023,75,24147-236047
2181,21/2/2023,379,26559-244388
2182,23/2/2023,150,31879-121687
2183,6/2/2023,127,50094-272708
2184,13/2/2023,138,20367-205084
2185,10/2/2023,497,49018-266307
2186,15/2/2023,493,18684-188446
2187,7/2/2023,181,48465-263245
2188,8/2/2023,440,29995-256329
2189,27/2/2023,113,30819-102783
2190,4/2/2023,447,32038-129624
2191,12/2/2023,394,56130-290067
2192,6/2/2023,360,30919-103327
2193,20/2/2023,294,50912-276628
2194,22/2/2023,70,26558-244424
2195,22/2/2023,362,57226-291279
2196,15/2/2023,357,49880-271224
2197,27/2/2023,288,2037-136505
2198,25/2/2023,97,30919-103327
2199,12/2/2023,50,16681-168584
2200,18/2/2023,312,33741-253264
2201,16/2/2023,375,62544-297025
2202,8/2/2023,285,63997-298702
2203,3/2/2023,284,57221-291276
2204,11/2/2023,87,29613-254365
2205,14/2/2023,58,27424-247528
2206,18/2/2023,448,32546-136497
2207,26/2/2023,346,18432-188444
2208,6/2/2023,148,54300-286574
2209,11/2/2023,285,26661-239307
2210,26/2/2023,96,33710-13646
2211,21/2/2023,165,33740-256334
2212,27/2/2023,173,32293-135684
2213,9/2/2023,192,24235-220827
2214,9/2/2023,374,23817-233151
2215,10/2/2023,492,50912-276628
2216,6/2/2023,226,27079-246487
2217,2/2/2023,431,60389-294635
2218,17/2/2023,235,16496-171973
2219,4/2/2023,177,33713-146284
2220,25/2/2023,117,26449-236807
2221,26/2/2023,107,59295-293528
2222,27/2/2023,226,16387-163825
2223,15/2/2023,424,54790-288505
2224,19/2/2023,200,27192-246869
2225,2/2/2023,18,30703-98237
2226,23/2/2023,428,25741-242172
2227,21/2/2023,262,20890-188466
2228,17/2/2023,373,59638-293877
2229,3/2/2023,224,1477-140950
2230,11/2/2023,430,50912-276628
2231,8/2/2023,106,20245-200745
2232,15/2/2023,343,59557-293767
2233,18/2/2023,251,51675-278965
2234,13/2/2023,408,65502-299926
2235,21/2/2023,232,26019-243024
2236,24/2/2023,90,33737-87883
2237,16/2/2023,10,57078-291087
2238,27/2/2023,376,50062-272467
2239,23/2/2023,453,63997-298702
2240,13/2/2023,113,20069-202164
2241,14/2/2023,180,56616-290396
2242,26/2/2023,469,25906-242707
2243,6/2/2023,149,33707-256557
2244,12/2/2023,51,1967-136510
2245,1/2/2023,418,33758-99602
2246,22/2/2023,323,21262-204773
2247,17/2/2023,362,55427-289297
2248,22/2/2023,202,16496-171973
2249,11/2/2023,312,1473-136503
2250,3/2/2023,310,1135-152684
2251,24/2/2023,307,33764-100862
2252,16/2/2023,389,28840-251144
2253,5/2/2023,215,23396-229764
2254,4/2/2023,109,60453-294716
2255,8/2/2023,284,47713-259385
2256,21/2/2023,265,18684-188446
2257,16/2/2023,4,33726-68941
2258,18/2/2023,81,60389-294635
2259,21/2/2023,368,9198-152606
2260,8/2/2023,468,55601-289467
2261,19/2/2023,348,29995-256329
2262,6/2/2023,384,29041-252084
2263,27/2/2023,272,57078-291087
2264,24/2/2023,301,61529-296030
2265,19/2/2023,195,16681-168584
2266,25/2/2023,197,54073-286316
2267,12/2/2023,453,1477-140950
2268,16/2/2023,295,32598-136501
2269,22/2/2023,1,55684-289539
2270,27/2/2023,323,48723-262784
2271,27/2/2023,123,56020-289543
2272,24/2/2023,278,18711-194484
2273,6/2/2023,383,30941-103081
2274,11/2/2023,212,33743-95068
2275,9/2/2023,166,53249-284046
2276,16/2/2023,128,33727-76860
2277,17/2/2023,435,54150-286388
2278,7/2/2023,475,31878-124152
2279,19/2/2023,436,26764-245184
2280,9/2/2023,113,30819-102783
2281,13/2/2023,185,16496-171973
2282,18/2/2023,387,31587-117324
2283,26/2/2023,179,59788-294170
2284,12/2/2023,248,63997-298702
2285,16/2/2023,112,58371-292546
2286,3/2/2023,191,56020-289543
2287,11/2/2023,374,62089-296668
2288,2/2/2023,226,21903-216325
2289,12/2/2023,283,63198-297844
2290,4/2/2023,189,24264-236806
2291,16/2/2023,456,19218-294354
2292,15/2/2023,487,54150-286388
2293,27/2/2023,330,49376-268165
2294,11/2/2023,281,58485-292697
2295,2/2/2023,160,29613-254365
2296,15/2/2023,105,56366-290242
2297,21/2/2023,68,33750-296321
2298,19/2/2023,337,15610-163350
2299,17/2/2023,466,61529-296030
2300,16/2/2023,260,25906-242707
2301,8/2/2023,265,49018-266307
2302,4/2/2023,462,54131-286391
2303,5/2/2023,82,48465-263245
2304,10/2/2023,443,26449-236807
2305,16/2/2023,439,31110-102325
2306,27/2/2023,247,57876-292010
2307,8/2/2023,305,51613-278946
2308,15/2/2023,240,29561-254287
2309,20/2/2023,172,60549-294852
2310,23/2/2023,105,62607-297105
2311,25/2/2023,430,62894-297464
2312,18/2/2023,130,30791-102083
2313,27/2/2023,60,25570-241248
2314,13/2/2023,212,53383-285565
2315,21/2/2023,296,18432-188444
2316,26/2/2023,139,51670-278944
2317,10/2/2023,431,18294-188424
2318,11/2/2023,76,23817-233151
2319,18/2/2023,31,26451-230784
2320,23/2/2023,18,62544-297025
2321,10/2/2023,224,21813-215327
2322,10/2/2023,35,20662-207465
2323,13/2/2023,351,30797-100558
2324,5/2/2023,238,54131-286391
2325,10/2/2023,174,53532-285712
2326,24/2/2023,493,57227-291278
2327,15/2/2023,439,30768-100362
2328,4/2/2023,438,52817-283108
2329,22/2/2023,474,15220-158906
2330,14/2/2023,181,1488-142949
2331,27/2/2023,496,20245-200745
2332,23/2/2023,367,32102-130344
2333,25/2/2023,329,48536-263584
2334,5/2/2023,372,29995-256329
2335,21/2/2023,61,53532-285712
2336,4/2/2023,134,15495-157924
2337,17/2/2023,421,58396-292575
2338,4/2/2023,5,49617-269864
2339,21/2/2023,200,25679-241664
2340,10/2/2023,106,56313-290069
2341,10/2/2023,496,33741-253264
2342,11/2/2023,132,17339-169625
2343,18/2/2023,489,52792-282946
2344,8/2/2023,340,31909-124465
2345,24/2/2023,168,51670-278944
2346,7/2/2023,71,61529-296030
2347,10/2/2023,425,30714-101101
2348,19/2/2023,325,54296-286575
2349,20/2/2023,465,32022-129646
2350,24/2/2023,423,56493-290439
2351,8/2/2023,413,26019-243024
2352,21/2/2023,88,60389-294635
2353,17/2/2023,432,50912-276628
2354,9/2/2023,420,18432-188444
2355,20/2/2023,303,30675-101029
2356,27/2/2023,287,48161-259669
2357,16/2/2023,385,15220-158906
2358,6/2/2023,378,31878-124152
2359,25/2/2023,35,27079-246487
2360,6/2/2023,474,21406-211888
2361,26/2/2023,201,51670-278944
2362,8/2/2023,429,25904-242706
2363,5/2/2023,415,49374-267968
2364,19/2/2023,332,19218-294354
2365,19/2/2023,381,52772-282791
2366,22/2/2023,239,20367-205084
2367,14/2/2023,421,33742-95037
2368,3/2/2023,49,49375-268164
2369,25/2/2023,68,48751-264825
2370,3/2/2023,156,48733-264826
2371,18/2/2023,463,33707-256557
2372,21/2/2023,33,32095-301952
2373,7/2/2023,431,24234-234344
2374,4/2/2023,121,18229-181873
2375,13/2/2023,157,53427-285587
2376,2/2/2023,477,53249-284046
2377,25/2/2023,313,21808-215325
2378,3/2/2023,431,33714-23207
2379,20/2/2023,223,54790-288505
2380,7/2/2023,402,2046-141768
2381,7/2/2023,496,15220-158906
2382,5/2/2023,309,3152-136561
2383,18/2/2023,73,49376-268165
2384,16/2/2023,155,33762-100218
2385,2/2/2023,155,31110-102325
2386,19/2/2023,127,30942-103786
2387,5/2/2023,128,1488-142949
2388,6/2/2023,446,21907-216326
2389,25/2/2023,7,32197-132684
2390,24/2/2023,13,15289-156384
2391,2/2/2023,170,32668-137246
2392,10/2/2023,30,62607-297105
2393,22/2/2023,304,55578-289323
2394,7/2/2023,251,16147-153305
2395,22/2/2023,280,60549-294852
2396,23/2/2023,73,47919-260264
2397,21/2/2023,73,55578-289323
2398,5/2/2023,268,26019-243024
2399,1/2/2023,108,65657-300136
2400,27/2/2023,39,21813-215327
2401,1/2/2023,104,56366-290242
2402,24/2/2023,80,29616-254324
2403,8/2/2023,433,17012-169624
2404,21/2/2023,433,33749-96437
2405,17/2/2023,68,33746-96051
2406,12/2/2023,244,30887-102551
2407,1/2/2023,2,52792-282946
2408,16/2/2023,205,27192-246869
2409,10/2/2023,203,18775-255865
2410,20/2/2023,394,63086-297570
2411,14/2/2023,257,25679-241664
2412,2/2/2023,238,58669-292939
2413,15/2/2023,51,33730-78939
2414,5/2/2023,345,29615-254364
2415,16/2/2023,195,26228-243927
2416,4/2/2023,353,20060-202665
2417,18/2/2023,82,29561-254287
2418,11/2/2023,488,56487-290438
2419,14/2/2023,64,26449-236807
2420,11/2/2023,499,66161-300650
2421,9/2/2023,77,49881-270792
2422,26/2/2023,454,25741-242172
2423,1/2/2023,404,21832-215326
2424,21/2/2023,85,58813-293078
2425,1/2/2023,314,32356-152026
2426,20/2/2023,109,57226-291279
2427,19/2/2023,44,27079-246487
2428,8/2/2023,195,26449-236807
2429,11/2/2023,130,33756-98549
2430,6/2/2023,114,24264-236806
2431,4/2/2023,137,56616-290396
2432,6/2/2023,444,33728-152607
2433,21/2/2023,120,29616-254324
2434,3/2/2023,376,33710-13646
2435,1/2/2023,384,19971-188453
2436,23/2/2023,297,19182-188449
2437,8/2/2023,493,22334-218964
2438,9/2/2023,379,53627-282789
2439,13/2/2023,343,55427-289297
2440,2/2/2023,338,22137-218144
2441,15/2/2023,136,2037-136505
2442,8/2/2023,377,21432-211884
2443,9/2/2023,248,54072-286315
2444,2/2/2023,143,55684-289539
2445,27/2/2023,241,27192-246869
2446,27/2/2023,233,33746-96051
2447,5/2/2023,58,63956-298657
2448,11/2/2023,403,15170-158244
2449,1/2/2023,202,33716-33481
2450,14/2/2023,441,54309-286585
2451,23/2/2023,355,30791-102083
2452,16/2/2023,122,25169-239488
2453,1/2/2023,119,31587-117324
2454,15/2/2023,47,1967-136510
2455,17/2/2023,24,21254-210349
2456,18/2/2023,438,30768-100362
2457,8/2/2023,103,54792-288504
2458,10/2/2023,367,31819-120544
2459,9/2/2023,65,15337-156229
2460,7/2/2023,167,21111-209424
2461,10/2/2023,328,20060-202665
2462,10/2/2023,423,62089-296668
2463,22/2/2023,59,57784-291908
2464,22/2/2023,211,33710-13646
2465,26/2/2023,168,26019-243024
2466,18/2/2023,202,31819-120544
2467,13/2/2023,231,56131-290068
2468,21/2/2023,374,55578-289323
2469,9/2/2023,178,26227-243904
2470,4/2/2023,126,33710-13646
2471,1/2/2023,363,31909-124465
2472,4/2/2023,310,32022-129646
2473,26/2/2023,225,57222-291280
2474,20/2/2023,159,18782-188447
2475,20/2/2023,498,57784-291908
2476,9/2/2023,298,54589-286835
2477,1/2/2023,31,59595-293827
2478,25/2/2023,52,57975-292126
2479,1/2/2023,273,59043-293243
2480,11/2/2023,153,25679-241664
2481,23/2/2023,199,21111-209424
2482,9/2/2023,132,33737-87883
2483,19/2/2023,258,49018-266307
2484,7/2/2023,332,17595-183724
2485,27/2/2023,255,57557-291686
2486,3/2/2023,194,58522-292723
2487,23/2/2023,42,54791-288503
2488,25/2/2023,187,52793-283105
2489,21/2/2023,34,19175-188465
2490,13/2/2023,262,15289-156384
2491,20/2/2023,459,31108-104468
2492,27/2/2023,45,32183-131672
2493,6/2/2023,171,49881-270792
2494,20/2/2023,393,50101-272644
2495,7/2/2023,472,47915-260265
2496,10/2/2023,99,57223-291275
2497,27/2/2023,205,33728-152607
2498,25/2/2023,224,65502-299926
2499,24/2/2023,69,52793-283105
2500,8/2/2023,246,1526-135685
2501,19/2/2023,308,60389-294635
2502,20/2/2023,315,23817-233151
2503,15/2/2023,128,61174-295560
2504,11/2/2023,369,26451-230784
2505,7/2/2023,136,54792-288504
2506,13/2/2023,451,61916-296425
2507,5/2/2023,233,33721-44759
2508,7/2/2023,222,56366-290242
2509,25/2/2023,381,15337-156229
2510,24/2/2023,449,30714-101101
2511,14/2/2023,97,20069-202164
2512,6/2/2023,460,30941-103081
2513,19/2/2023,134,30819-102783
2514,15/2/2023,297,59841-293990
2515,15/2/2023,83,30887-102551
2516,15/2/2023,3,33754-97972
2517,26/2/2023,239,15170-158244
2518,12/2/2023,310,49914-271624
2519,6/2/2023,370,63198-297844
2520,8/2/2023,58,19182-188449
2521,5/2/2023,158,33702-295613
2522,26/2/2023,158,47521-249024
2523,18/2/2023,160,28737-250875
2524,14/2/2023,472,53532-285712
2525,9/2/2023,353,57221-291276
2526,16/2/2023,484,16496-171973
2527,25/2/2023,127,63049-297673
2528,9/2/2023,195,54791-288503
2529,9/2/2023,431,54072-286315
2530,21/2/2023,427,24147-236047
2531,12/2/2023,13,33716-33481
2532,16/2/2023,223,58522-292723
2533,23/2/2023,478,49880-271224
2534,10/2/2023,247,33738-107023
2535,14/2/2023,26,26559-244388
2536,24/2/2023,130,33716-33481
2537,17/2/2023,242,17707-182486
2538,24/2/2023,222,52316-281066
2539,21/2/2023,361,54072-286315
2540,21/2/2023,155,54296-286575
2541,25/2/2023,197,30819-102783
2542,6/2/2023,497,53249-284046
2543,23/2/2023,365,56943-290943
2544,5/2/2023,257,32183-131672
2545,6/2/2023,481,56020-289543
2546,21/2/2023,89,33726-68941
2547,6/2/2023,123,33749-96437
2548,24/2/2023,165,33756-98549
2549,13/2/2023,343,20366-205085
2550,11/2/2023,322,31579-113088
2551,10/2/2023,107,58395-292576
2552,24/2/2023,223,33756-98549
2553,13/2/2023,115,53064-281374
2554,25/2/2023,202,33763-98009
2555,13/2/2023,99,33750-296321
2556,3/2/2023,202,19182-188449
2557,1/2/2023,265,61529-296030
2558,25/2/2023,282,63997-298702
2559,2/2/2023,469,33750-296321
2560,24/2/2023,405,54300-286574
2561,2/2/2023,39,56130-290067
2562,26/2/2023,499,54300-286574
2563,15/2/2023,72,53249-284046
2564,11/2/2023,30,57975-292126
2565,11/2/2023,191,53064-281374
2566,7/2/2023,372,30714-101101
2567,23/2/2023,92,21111-209424
2568,13/2/2023,98,17561-183072
2569,17/2/2023,367,29925-255985
2570,7/2/2023,262,18525-188425
2571,22/2/2023,281,56313-290069
2572,8/2/2023,318,49376-268165
2573,15/2/2023,224,26764-245184
2574,12/2/2023,213,53427-285587
2575,25/2/2023,241,25905-242705
2576,19/2/2023,272,33708-197425
2577,13/2/2023,310,31587-117324
2578,4/2/2023,453,56638-290536
2579,16/2/2023,284,26019-243024
2580,8/2/2023,303,21262-204773
2581,20/2/2023,131,25741-242172
2582,20/2/2023,179,29613-254365
2583,3/2/2023,252,16496-171973
2584,3/2/2023,171,56943-290943
2585,5/2/2023,488,32668-137246
2586,20/2/2023,47,24264-236806
2587,27/2/2023,73,21432-211884
2588,4/2/2023,303,57220-291274
2589,22/2/2023,263,24264-236806
2590,13/2/2023,431,23817-233151
2591,19/2/2023,80,56131-290068
2592,8/2/2023,478,60389-294635
2593,17/2/2023,337,57078-291087
2594,22/2/2023,25,22405-214064
2595,27/2/2023,306,31819-120544
2596,2/2/2023,33,30714-101101
2597,27/2/2023,318,31878-124152
2598,22/2/2023,213,21903-216325
2599,26/2/2023,311,28738-250876
2600,5/2/2023,43,57220-291274
2601,17/2/2023,296,33754-97972
2602,5/2/2023,411,25508-241152
2603,17/2/2023,60,25570-241248
2604,27/2/2023,94,33727-76860
2605,3/2/2023,442,48465-263245
2606,2/2/2023,319,26019-243024
2607,6/2/2023,253,60549-294852
2608,16/2/2023,310,33706-290534
2609,20/2/2023,301,56020-289543
2610,16/2/2023,363,33705-12083
2611,7/2/2023,149,62544-297025
2612,27/2/2023,308,55427-289297
2613,16/2/2023,277,15170-158244
2614,3/2/2023,86,33737-87883
2615,11/2/2023,82,28839-251146
2616,3/2/2023,236,31004-102326
2617,21/2/2023,125,63132-297747
2618,18/2/2023,275,55426-289298
2619,14/2/2023,20,27326-247165
2620,15/2/2023,367,33755-99308
2621,17/2/2023,406,30818-102733
2622,16/2/2023,181,55601-289467
2623,21/2/2023,402,23396-229764
2624,8/2/2023,89,47919-260264
2625,19/2/2023,363,31071-103785
2626,14/2/2023,318,57222-291280
2627,13/2/2023,458,29041-252084
2628,5/2/2023,289,2037-136505
2629,4/2/2023,290,52817-283108
2630,26/2/2023,286,19002-191244
2631,26/2/2023,292,61174-295560
2632,22/2/2023,56,58148-292274
2633,5/2/2023,141,33731-80440
2634,2/2/2023,178,50062-272467
2635,2/2/2023,263,30797-100558
2636,6/2/2023,387,30726-101017
2637,2/2/2023,457,30919-103327
2638,13/2/2023,30,56638-290536
2639,7/2/2023,232,29615-254364
2640,21/2/2023,125,19971-188453
2641,4/2/2023,127,31627-114005
2642,14/2/2023,157,17561-183072
2643,25/2/2023,158,3152-136561
2644,9/2/2023,411,22328-202165
2645,21/2/2023,113,26450-240784
2646,15/2/2023,254,18775-255865
2647,11/2/2023,182,30818-102733
2648,19/2/2023,383,51674-278924
2649,5/2/2023,198,48239-254286
2650,2/2/2023,346,54309-286585
2651,10/2/2023,430,1473-136503
2652,22/2/2023,179,25570-241248
2653,23/2/2023,61,26661-239307
2654,11/2/2023,494,58396-292575
2655,26/2/2023,380,18525-188425
2656,6/2/2023,48,16681-168584
2657,22/2/2023,222,31909-124465
2658,17/2/2023,164,48733-264826
2659,22/2/2023,269,33737-87883
2660,5/2/2023,418,53532-285712
2661,4/2/2023,355,54072-286315
2662,13/2/2023,219,33759-97834
2663,23/2/2023,126,51671-278945
2664,16/2/2023,341,48634-259668
2665,8/2/2023,428,27571-239306
2666,2/2/2023,253,19002-191244
2667,27/2/2023,352,53795-286015
2668,2/2/2023,356,48465-263245
2669,21/2/2023,235,57222-291280
2670,11/2/2023,86,28737-250875
2671,13/2/2023,356,61996-296502
2672,23/2/2023,239,16540-168264
2673,19/2/2023,438,33702-295613
2674,11/2/2023,321,26231-243905
2675,24/2/2023,319,66085-300541
2676,15/2/2023,253,61174-295560
2677,8/2/2023,196,33731-80440
2678,23/2/2023,476,24264-236806
2679,4/2/2023,399,1477-140950
2680,12/2/2023,1,17595-183724
2681,20/2/2023,367,23396-229764
2682,18/2/2023,206,15289-156384
2683,24/2/2023,128,29996-256330
2684,26/2/2023,143,63198-297844
2685,17/2/2023,241,31071-103785
2686,17/2/2023,72,6144-297244
2687,8/2/2023,173,33754-97972
2688,20/2/2023,405,29993-256326
2689,13/2/2023,368,60170-294182
2690,24/2/2023,157,48465-263245
2691,12/2/2023,150,18046-188445
2692,27/2/2023,274,30819-102783
2693,18/2/2023,416,31909-124465
2694,21/2/2023,231,31445-107044
2695,26/2/2023,361,56130-290067
2696,14/2/2023,426,33716-33481
2697,7/2/2023,425,61303-295737
2698,6/2/2023,61,33759-97834
2699,27/2/2023,67,57557-291686
2700,27/2/2023,146,66848-301496
2701,9/2/2023,363,52819-283106
2702,7/2/2023,219,33709-15178
2703,12/2/2023,166,59043-293243
2704,19/2/2023,223,2037-136505
2705,27/2/2023,411,22393-220684
2706,15/2/2023,275,33729-79003
2707,16/2/2023,259,13180-154211
2708,17/2/2023,42,19182-188449
2709,12/2/2023,151,20367-205084
2710,9/2/2023,365,58669-292939
2711,5/2/2023,254,15170-158244
2712,11/2/2023,211,58396-292575
2713,14/2/2023,312,49285-267764
2714,3/2/2023,182,29996-256330
2715,9/2/2023,187,54309-286585
2716,4/2/2023,36,31071-103785
2717,16/2/2023,446,54073-286316
2718,22/2/2023,208,63201-297842
2719,25/2/2023,122,48634-259668
2720,5/2/2023,247,31071-103785
2721,27/2/2023,294,33731-80440
2722,6/2/2023,494,33723-58139
2723,25/2/2023,43,30797-100558
2724,12/2/2023,301,62089-296668
2725,18/2/2023,51,65502-299926
2726,22/2/2023,426,66848-301496
2727,12/2/2023,240,26019-243024
2728,1/2/2023,256,26228-243927
2729,11/2/2023,447,31445-107044
2730,12/2/2023,59,32668-137246
2731,21/2/2023,22,24081-232246
2732,11/2/2023,387,16387-163825
2733,21/2/2023,315,21254-210349
2734,3/2/2023,351,1959-143984
2735,22/2/2023,430,23755-233148
2736,13/2/2023,200,1526-135685
2737,5/2/2023,98,25905-242705
2738,27/2/2023,383,17339-169625
2739,26/2/2023,213,29995-256329
2740,20/2/2023,360,55578-289323
2741,4/2/2023,177,33726-68941
2742,27/2/2023,398,57220-291274
2743,12/2/2023,88,33705-12083
2744,7/2/2023,229,58396-292575
2745,6/2/2023,98,31579-113088
2746,26/2/2023,189,33728-152607
2747,26/2/2023,303,58395-292576
2748,8/2/2023,480,33744-95479
2749,19/2/2023,268,50101-272644
2750,2/2/2023,482,17561-183072
2751,1/2/2023,138,32038-129624
2752,24/2/2023,495,27424-247528
2753,15/2/2023,77,61996-296502
2754,11/2/2023,487,58670-292928
2755,5/2/2023,421,48285-262144
2756,6/2/2023,320,29994-256184
2757,13/2/2023,465,18525-188425
2758,10/2/2023,220,33702-295613
2759,3/2/2023,41,33706-290534
2760,12/2/2023,144,54589-286835
2761,18/2/2023,206,32668-137246
2762,23/2/2023,136,24447-237864
2763,25/2/2023,490,1473-136503
2764,3/2/2023,384,30818-102733
2765,19/2/2023,466,48733-264826
2766,1/2/2023,408,18782-188447
2767,4/2/2023,273,22137-218144
2768,15/2/2023,1,16496-171973
2769,10/2/2023,426,58669-292939
2770,27/2/2023,322,31170-133731
2771,14/2/2023,120,24447-237864
2772,4/2/2023,223,59557-293767
2773,9/2/2023,292,21907-216326
2774,18/2/2023,244,33715-29356
2775,5/2/2023,113,21813-215327
