id_order,order_date,id_customer,id_branch
7060,2/6/2023,223,32095-301952
7061,2/2/2023,94,25679-241664
7062,2/2/2023,290,33763-98009
7063,2/3/2023,69,17561-183072
7064,2/13/2023,205,31627-114005
7065,2/3/2023,126,49880-271224
7066,2/8/2023,26,58485-292697
7067,2/7/2023,69,53795-286015
7068,2/12/2023,30,21907-216326
7069,2/16/2023,228,18432-188444
7070,2/23/2023,456,13058-155768
7071,2/13/2023,201,32197-132684
7072,2/23/2023,87,21832-215326
7073,2/7/2023,61,49018-266307
7074,2/20/2023,166,33723-58139
7075,2/8/2023,138,31909-124465
7076,2/16/2023,74,26231-243905
7077,2/4/2023,468,15170-158244
7078,2/15/2023,369,54300-286574
7079,2/3/2023,65,60453-294716
7080,2/26/2023,379,30818-102733
7081,2/12/2023,238,25152-239944
7082,2/26/2023,327,21832-215326
7083,2/13/2023,492,29995-256329
7084,2/9/2023,326,33728-152607
7085,2/10/2023,78,27424-247528
7086,2/12/2023,160,20890-188466
7087,2/15/2023,89,31110-102325
7088,2/8/2023,115,33709-15178
7089,2/13/2023,170,64890-299121
7090,2/3/2023,427,26661-239307
7091,2/4/2023,48,33742-95037
7092,2/16/2023,5,18776-195209
7093,2/23/2023,491,58669-292939
7094,2/8/2023,4,65471-299861
7095,2/8/2023,89,63956-298657
7096,2/9/2023,17,25508-241152
7097,2/10/2023,345,56961-290944
7098,2/13/2023,61,25905-242705
7099,2/17/2023,399,15170-158244
7100,2/6/2023,182,25741-242172
7101,2/27/2023,165,63198-297844
7102,2/24/2023,29,2046-141768
7103,2/6/2023,46,28738-250876
7104,2/9/2023,333,25741-242172
7105,2/13/2023,403,57784-291908
7106,2/6/2023,272,25679-241664
7107,2/13/2023,451,33708-197425
7108,2/1/2023,180,9198-152606
7109,2/12/2023,60,31004-102326
7110,2/4/2023,213,18046-188445
7111,2/24/2023,373,16540-168264
7112,2/8/2023,289,32038-129624
7113,2/13/2023,342,60170-294182
7114,2/13/2023,46,33752-97121
7115,2/13/2023,202,3154-296670
7116,2/14/2023,48,33758-99602
7117,2/20/2023,177,49881-270792
7118,2/23/2023,181,26228-243927
7119,2/14/2023,261,19971-188453
7120,2/2/2023,414,30773-96577
7121,2/5/2023,212,15337-156229
7122,2/10/2023,241,58371-292546
7123,2/7/2023,445,21631-213624
7124,2/10/2023,460,30916-102880
7125,2/9/2023,57,60549-294852
7126,2/9/2023,256,30726-101017
7127,2/25/2023,410,53627-282789
7128,2/15/2023,307,29925-255985
7129,2/24/2023,99,31109-103519
7130,2/26/2023,437,47915-260265
7131,2/26/2023,222,15610-163350
7132,2/23/2023,316,3154-296670
7133,2/17/2023,339,29996-256330
7134,2/14/2023,458,17595-183724
7135,2/8/2023,461,20367-205084
7136,2/16/2023,394,56943-290943
7137,2/21/2023,379,3152-136561
7138,2/1/2023,210,33726-68941
7139,2/27/2023,73,58396-292575
7140,2/2/2023,425,56422-290314
7141,2/15/2023,422,50094-272708
7142,2/24/2023,4,48723-262784
7143,2/2/2023,481,54309-286585
7144,2/17/2023,288,6144-297244
7145,2/26/2023,39,57784-291908
7146,2/13/2023,28,49375-268164
7147,2/6/2023,247,12984-155644
7148,2/10/2023,277,33759-97834
7149,2/26/2023,124,27326-247165
7150,2/23/2023,404,47919-260264
7151,2/18/2023,161,22137-218144
7152,2/14/2023,453,15610-163350
7153,2/26/2023,125,65471-299861
7154,2/2/2023,323,55429-289299
7155,2/17/2023,166,31656-110434
7156,2/14/2023,112,55429-289299
7157,2/15/2023,201,33719-238366
7158,2/12/2023,103,52794-283109
7159,2/8/2023,46,33723-58139
7160,2/21/2023,192,54073-286316
7161,2/21/2023,47,33764-100862
7162,2/9/2023,306,49375-268164
7163,2/26/2023,253,49880-271224
7164,2/23/2023,335,63086-297570
7165,2/15/2023,478,33721-44759
7166,2/21/2023,470,18525-188425
7167,2/11/2023,368,6144-297244
7168,2/1/2023,286,18294-188424
7169,2/12/2023,278,8011-150274
7170,2/23/2023,130,60865-295235
7171,2/17/2023,223,33716-33481
7172,2/1/2023,254,19182-188449
7173,2/9/2023,390,58396-292575
7174,2/7/2023,271,20245-200745
7175,2/23/2023,481,1135-152684
7176,2/12/2023,211,55427-289297
7177,2/17/2023,444,15170-158244
7178,2/25/2023,150,63086-297570
7179,2/21/2023,29,25741-242172
7180,2/25/2023,221,54311-286586
7181,2/21/2023,405,23755-233148
7182,2/3/2023,337,32356-152026
7183,2/27/2023,1,51613-278946
7184,2/7/2023,306,50094-272708
7185,2/3/2023,61,15495-157924
7186,2/27/2023,122,55429-289299
7187,2/13/2023,87,31627-114005
7188,2/17/2023,138,32546-136497
7189,2/16/2023,39,65471-299861
7190,2/8/2023,131,53397-285571
7191,2/16/2023,288,19711-188452
7192,2/27/2023,421,33754-97972
7193,2/21/2023,433,61303-295737
7194,2/10/2023,285,31170-133731
7195,2/25/2023,22,25169-239488
7196,2/6/2023,268,65502-299926
7197,2/17/2023,166,61529-296030
7198,2/3/2023,447,33724-54539
7199,2/13/2023,467,29616-254324
7200,2/5/2023,304,33746-96051
7201,2/21/2023,164,26451-230784
7202,2/10/2023,107,25570-241248
7203,2/22/2023,309,18294-188424
7204,2/4/2023,400,33719-238366
7205,2/22/2023,339,21832-215326
7206,2/21/2023,454,63086-297570
7207,2/16/2023,138,32103-131326
7208,2/1/2023,446,20060-202665
7209,2/18/2023,203,2046-141768
7210,2/13/2023,85,18775-255865
7211,2/15/2023,334,20245-200745
7212,2/2/2023,470,6144-297244
7213,2/12/2023,270,19002-191244
7214,2/26/2023,108,56020-289543
7215,2/14/2023,464,22328-202165
7216,2/17/2023,117,18229-181873
7217,2/2/2023,395,59788-294170
7218,2/1/2023,391,60549-294852
7219,2/26/2023,34,54073-286316
7220,2/20/2023,92,61303-295737
7221,2/13/2023,24,56943-290943
7222,2/9/2023,365,29993-256326
7223,2/27/2023,420,33707-256557
7224,2/7/2023,393,56020-289543
7225,2/12/2023,190,58522-292723
7226,2/14/2023,460,33737-87883
7227,2/18/2023,285,31627-114005
7228,2/17/2023,33,32095-301952
7229,2/4/2023,72,53249-284046
7230,2/10/2023,363,18525-188425
7231,2/1/2023,380,3155-145084
7232,2/22/2023,408,13058-155768
7233,2/15/2023,161,18684-188446
7234,2/7/2023,322,23396-229764
7235,2/8/2023,405,17339-169625
7236,2/21/2023,429,13180-154211
7237,2/11/2023,476,66147-300652
7238,2/22/2023,153,6144-297244
7239,2/8/2023,239,21808-215325
7240,2/4/2023,386,33756-98549
7241,2/7/2023,185,51605-278707
7242,2/8/2023,204,55684-289539
7243,2/7/2023,50,31107-104476
7244,2/18/2023,494,20060-202665
7245,2/3/2023,193,60865-295235
7246,2/10/2023,424,25679-241664
7247,2/19/2023,356,25740-242173
7248,2/21/2023,261,22334-218964
7249,2/13/2023,9,33759-97834
7250,2/27/2023,423,21807-215328
7251,2/3/2023,331,57222-291280
7252,2/7/2023,376,66848-301496
7253,2/7/2023,192,57077-291086
7254,2/1/2023,349,65502-299926
7255,2/6/2023,314,32103-131326
7256,2/2/2023,3,50564-275104
7257,2/19/2023,46,58813-293078
7258,2/23/2023,232,33750-296321
7259,2/7/2023,293,32102-130344
7260,2/21/2023,368,21903-216325
7261,2/10/2023,108,52819-283106
7262,2/18/2023,426,18432-188444
7263,2/4/2023,123,33762-100218
7264,2/4/2023,166,33713-146284
7265,2/23/2023,120,29613-254365
7266,2/10/2023,301,1967-136510
7267,2/25/2023,395,26231-243905
7268,2/21/2023,94,33707-256557
7269,2/6/2023,5,31445-107044
7270,2/6/2023,90,24146-235709
7271,2/18/2023,241,15610-163350
7272,2/25/2023,431,57557-291686
7273,2/4/2023,155,52316-281066
7274,2/21/2023,465,63201-297842
7275,2/2/2023,64,29616-254324
7276,2/24/2023,77,49285-267764
7277,2/4/2023,355,17561-183072
7278,2/7/2023,170,22334-218964
7279,2/22/2023,33,20060-202665
7280,2/26/2023,469,32431-134825
7281,2/2/2023,309,56131-290068
7282,2/17/2023,386,47713-259385
7283,2/12/2023,254,17707-182486
7284,2/8/2023,406,66147-300652
7285,2/10/2023,380,21808-215325
7286,2/17/2023,13,57078-291087
7287,2/4/2023,481,15289-156384
7288,2/26/2023,272,30887-102551
7289,2/23/2023,396,30675-101029
7290,2/8/2023,477,56961-290944
7291,2/13/2023,498,63086-297570
7292,2/11/2023,209,48733-264826
7293,2/26/2023,315,64890-299121
7294,2/20/2023,46,15170-158244
7295,2/20/2023,490,25169-239488
7296,2/2/2023,73,30768-100362
7297,2/9/2023,171,33709-15178
7298,2/6/2023,415,33746-96051
7299,2/20/2023,243,32546-136497
7300,2/11/2023,430,63201-297842
7301,2/10/2023,100,18046-188445
7302,2/14/2023,470,54309-286585
7303,2/5/2023,186,56638-290536
7304,2/6/2023,407,18775-255865
7305,2/11/2023,234,12984-155644
7306,2/6/2023,403,61174-295560
7307,2/23/2023,2,53383-285565
7308,2/1/2023,390,56131-290068
7309,2/25/2023,93,29996-256330
7310,2/24/2023,310,1478-142236
7311,2/16/2023,299,65471-299861
7312,2/13/2023,156,1959-143984
7313,2/13/2023,410,33761-285878
7314,2/1/2023,52,33715-29356
7315,2/4/2023,111,16387-163825
7316,2/18/2023,155,33715-29356
7317,2/26/2023,424,33719-238366
7318,2/19/2023,242,32430-133730
7319,2/17/2023,122,53064-281374
7320,2/13/2023,401,66848-301496
7321,2/27/2023,489,31004-102326
7322,2/8/2023,415,52356-281373
7323,2/1/2023,20,58396-292575
7324,2/2/2023,433,56020-289543
7325,2/27/2023,65,51613-278946
7326,2/10/2023,72,56943-290943
7327,2/15/2023,439,55429-289299
7328,2/19/2023,142,21807-215328
7329,2/4/2023,129,33727-76860
7330,2/8/2023,62,53397-285571
7331,2/6/2023,339,57227-291278
7332,2/10/2023,265,32103-131326
7333,2/8/2023,352,52819-283106
7334,2/15/2023,273,30768-100362
7335,2/27/2023,144,16496-171973
7336,2/23/2023,10,13180-154211
7337,2/24/2023,153,29995-256329
7338,2/5/2023,27,54043-286297
7339,2/22/2023,454,29561-254287
7340,2/16/2023,1,28839-251146
7341,2/23/2023,369,33723-58139
7342,2/11/2023,47,57975-292126
7343,2/22/2023,481,52792-282946
7344,2/16/2023,328,31107-104476
7345,2/22/2023,342,3154-296670
7346,2/19/2023,273,31878-124152
7347,2/1/2023,39,48634-259668
7348,2/2/2023,416,33721-44759
7349,2/5/2023,370,20366-205085
7350,2/9/2023,151,48161-259669
7351,2/22/2023,139,29166-252506
7352,2/26/2023,169,31556-115744
7353,2/14/2023,150,30773-96577
7354,2/2/2023,26,56961-290944
7355,2/9/2023,151,53249-284046
7356,2/4/2023,355,58522-292723
7357,2/7/2023,105,47521-249024
7358,2/14/2023,244,3154-296670
7359,2/18/2023,395,31110-102325
7360,2/23/2023,265,32038-129624
7361,2/20/2023,121,26451-230784
7362,2/14/2023,302,32431-134825
7363,2/13/2023,396,63086-297570
7364,2/11/2023,55,16496-171973
7365,2/24/2023,495,32103-131326
7366,2/19/2023,467,33746-96051
7367,2/2/2023,356,33722-290042
7368,2/6/2023,99,56020-289543
7369,2/4/2023,247,48465-263245
7370,2/23/2023,96,1477-140950
7371,2/5/2023,289,30768-100362
7372,2/19/2023,175,26451-230784
7373,2/24/2023,266,29166-252506
7374,2/13/2023,432,33729-79003
7375,2/13/2023,237,22393-220684
7376,2/2/2023,89,57188-291257
7377,2/5/2023,271,15610-163350
7378,2/9/2023,171,20366-205085
7379,2/23/2023,202,8011-150274
7380,2/26/2023,122,3155-145084
7381,2/1/2023,465,17339-169625
7382,2/24/2023,102,62970-297569
7383,2/16/2023,203,63956-298657
7384,2/3/2023,32,19175-188465
7385,2/7/2023,391,55426-289298
7386,2/13/2023,162,53383-285565
7387,2/26/2023,141,33724-54539
7388,2/2/2023,281,23818-233150
7389,2/6/2023,326,25508-241152
7390,2/19/2023,77,18525-188425
7391,2/27/2023,190,66848-301496
7392,2/9/2023,443,47915-260265
7393,2/1/2023,178,66147-300652
7394,2/12/2023,176,21808-215325
7395,2/6/2023,345,24235-220827
7396,2/1/2023,352,33704-289295
7397,2/13/2023,380,29041-252084
7398,2/14/2023,408,48161-259669
7399,2/13/2023,337,33708-197425
7400,2/15/2023,213,56493-290439
7401,2/20/2023,49,31909-124465
7402,2/6/2023,290,22393-220684
7403,2/14/2023,383,65657-300136
7404,2/23/2023,236,21807-215328
7405,2/21/2023,316,27193-246870
7406,2/22/2023,212,61529-296030
7407,2/16/2023,360,32103-131326
7408,2/25/2023,485,17707-182486
7409,2/22/2023,454,62089-296668
7410,2/18/2023,79,55683-289541
7411,2/5/2023,457,29616-254324
7412,2/12/2023,328,21813-215327
7413,2/22/2023,437,63956-298657
7414,2/3/2023,444,58371-292546
7415,2/11/2023,158,55684-289539
7416,2/19/2023,27,30819-102783
7417,2/12/2023,16,32197-132684
7418,2/18/2023,442,51605-278707
7419,2/1/2023,222,32038-129624
7420,2/26/2023,165,33706-290534
7421,2/17/2023,325,19175-188465
7422,2/4/2023,470,18711-194484
7423,2/25/2023,101,49440-268886
7424,2/1/2023,279,60453-294716
7425,2/17/2023,498,33710-13646
7426,2/12/2023,125,6144-297244
7427,2/24/2023,379,30791-102083
7428,2/2/2023,384,21111-209424
7429,2/18/2023,374,54791-288503
7430,2/21/2023,306,2046-141768
7431,2/15/2023,89,18776-195209
7432,2/24/2023,232,33763-98009
7433,2/20/2023,85,21432-211884
7434,2/10/2023,208,30942-103786
7435,2/11/2023,372,31820-123524
7436,2/12/2023,149,32430-133730
7437,2/26/2023,67,53064-281374
7438,2/14/2023,263,31987-123584
7439,2/11/2023,32,52772-282791
7440,2/25/2023,158,32359-136499
7441,2/25/2023,353,65657-300136
7442,2/2/2023,224,25679-241664
7443,2/7/2023,350,59694-293962
7444,2/15/2023,24,32022-129646
7445,2/18/2023,393,59557-293767
7446,2/3/2023,233,49374-267968
7447,2/25/2023,357,58396-292575
7448,2/3/2023,478,49018-266307
7449,2/25/2023,186,28738-250876
7450,2/18/2023,284,33750-296321
7451,2/23/2023,50,55683-289541
7452,2/9/2023,460,57220-291274
7453,2/22/2023,126,8011-150274
7454,2/20/2023,295,29561-254287
7455,2/12/2023,60,57876-292010
7456,2/25/2023,279,60170-294182
7457,2/4/2023,113,33755-99308
7458,2/2/2023,459,33737-87883
7459,2/26/2023,89,32668-137246
7460,2/12/2023,220,54043-286297
7461,2/19/2023,269,3152-136561
7462,2/2/2023,405,3152-136561
7463,2/9/2023,67,66161-300650
7464,2/16/2023,402,52316-281066
7465,2/1/2023,271,31587-117324
7466,2/13/2023,292,33759-97834
7467,2/22/2023,314,59043-293243
7468,2/22/2023,39,18775-255865
7469,2/26/2023,336,20366-205085
7470,2/11/2023,243,25904-242706
7471,2/1/2023,218,55264-289129
7472,2/9/2023,293,33755-99308
7473,2/24/2023,425,31656-110434
7474,2/14/2023,319,55675-285763
7475,2/26/2023,283,33756-98549
7476,2/20/2023,212,30916-102880
7477,2/10/2023,491,58396-292575
7478,2/4/2023,40,49617-269864
7479,2/8/2023,455,1967-136510
7480,2/5/2023,468,33741-253264
7481,2/11/2023,250,25741-242172
7482,2/8/2023,117,65657-300136
7483,2/16/2023,103,65471-299861
7484,2/20/2023,230,22405-214064
7485,2/6/2023,128,30768-100362
7486,2/4/2023,27,22393-220684
7487,2/5/2023,66,49914-271624
7488,2/1/2023,284,53428-285588
7489,2/27/2023,276,57975-292126
7490,2/10/2023,167,31656-110434
7491,2/24/2023,242,53383-285565
7492,2/9/2023,196,31627-114005
7493,2/7/2023,196,24447-237864
7494,2/20/2023,189,53627-282789
7495,2/10/2023,253,29615-254364
7496,2/11/2023,298,24235-220827
7497,2/10/2023,158,56366-290242
7498,2/21/2023,6,33709-15178
7499,2/27/2023,50,54792-288504
7500,2/1/2023,258,23818-233150
7501,2/13/2023,407,18684-188446
7502,2/7/2023,389,22334-218964
7503,2/14/2023,411,30791-102083
7504,2/23/2023,498,57876-292010
7505,2/18/2023,245,33752-97121
7506,2/16/2023,199,9198-152606
7507,2/2/2023,181,66543-301122
7508,2/20/2023,273,56638-290536
7509,2/23/2023,269,49914-271624
7510,2/11/2023,43,18776-195209
7511,2/18/2023,165,33741-253264
7512,2/25/2023,35,54296-286575
7513,2/27/2023,166,31107-104476
7514,2/1/2023,333,31579-113088
7515,2/23/2023,388,30773-96577
7516,2/22/2023,381,57223-291275
7517,2/2/2023,48,53249-284046
7518,2/21/2023,332,55264-289129
7519,2/9/2023,228,19218-294354
7520,2/14/2023,55,29993-256326
7521,2/22/2023,326,24447-237864
7522,2/4/2023,355,31109-103519
7523,2/25/2023,247,21406-211888
7524,2/17/2023,286,18775-255865
7525,2/24/2023,311,12984-155644
7526,2/9/2023,383,26449-236807
7527,2/22/2023,154,22393-220684
7528,2/23/2023,410,65471-299861
7529,2/10/2023,9,33730-78939
7530,2/8/2023,480,25741-242172
7531,2/6/2023,151,54150-286388
7532,2/20/2023,102,31071-103785
7533,2/23/2023,185,53249-284046
7534,2/6/2023,239,48733-264826
7535,2/18/2023,42,49375-268164
7536,2/21/2023,14,31107-104476
7537,2/1/2023,295,33721-44759
7538,2/1/2023,482,50094-272708
7539,2/16/2023,257,33716-33481
7540,2/2/2023,315,33713-146284
7541,2/18/2023,451,22405-214064
7542,2/16/2023,404,27193-246870
7543,2/20/2023,219,33726-68941
7544,2/16/2023,24,27326-247165
7545,2/3/2023,205,59557-293767
7546,2/25/2023,7,18294-188424
7547,2/22/2023,422,49617-269864
7548,2/19/2023,337,32095-301952
7549,2/11/2023,437,20366-205085
7550,2/25/2023,207,50062-272467
7551,2/13/2023,29,26227-243904
7552,2/15/2023,121,17561-183072
7553,2/11/2023,479,33754-97972
7554,2/7/2023,367,29925-255985
7555,2/18/2023,152,33715-29356
7556,2/12/2023,275,26559-244388
7557,2/4/2023,491,33763-98009
7558,2/2/2023,342,26558-244424
7559,2/12/2023,328,52818-283107
7560,2/15/2023,194,21432-211884
7561,2/24/2023,198,54790-288505
7562,2/21/2023,294,63086-297570
7563,2/14/2023,357,1477-140950
7564,2/26/2023,426,60453-294716
7565,2/3/2023,158,33706-290534
7566,2/17/2023,220,63997-298702
7567,2/23/2023,169,49285-267764
7568,2/9/2023,331,59788-294170
7569,2/20/2023,333,33763-98009
7570,2/17/2023,273,48161-259669
7571,2/14/2023,292,33704-289295
7572,2/7/2023,96,53064-281374
7573,2/20/2023,121,55578-289323
7574,2/16/2023,479,24235-220827
7575,2/8/2023,45,62894-297464
7576,2/23/2023,91,49440-268886
7577,2/4/2023,263,56487-290438
7578,2/11/2023,344,62544-297025
7579,2/10/2023,39,33759-97834
7580,2/1/2023,10,31109-103519
7581,2/26/2023,8,48634-259668
7582,2/4/2023,66,20890-188466
7583,2/5/2023,94,2037-136505
7584,2/14/2023,413,53429-285589
7585,2/25/2023,417,61996-296502
7586,2/6/2023,381,66147-300652
7587,2/2/2023,38,48723-262784
7588,2/14/2023,101,21406-211888
7589,2/4/2023,228,55427-289297
7590,2/24/2023,25,31819-120544
7591,2/13/2023,458,66161-300650
7592,2/13/2023,499,30942-103786
7593,2/7/2023,471,30887-102551
7594,2/23/2023,297,33727-76860
7595,2/9/2023,293,30773-96577
7596,2/15/2023,317,59595-293827
7597,2/25/2023,498,59295-293528
7598,2/8/2023,140,32183-131672
7599,2/3/2023,70,51670-278944
7600,2/24/2023,329,21406-211888
7601,2/26/2023,278,60389-294635
7602,2/11/2023,368,31110-102325
7603,2/12/2023,412,56943-290943
7604,2/1/2023,136,59788-294170
7605,2/23/2023,378,58669-292939
7606,2/9/2023,372,52819-283106
7607,2/16/2023,471,48239-254286
7608,2/7/2023,423,33731-80440
7609,2/22/2023,368,60020-294298
7610,2/16/2023,461,56313-290069
7611,2/8/2023,46,62970-297569
7612,2/18/2023,84,47713-259385
7613,2/19/2023,167,18294-188424
7614,2/1/2023,282,29993-256326
7615,2/12/2023,273,33746-96051
7616,2/14/2023,140,17707-182486
7617,2/27/2023,4,33749-96437
7618,2/23/2023,154,33741-253264
7619,2/23/2023,235,23396-229764
7620,2/9/2023,69,24264-236806
7621,2/2/2023,55,33709-15178
7622,2/16/2023,201,33721-44759
7623,2/11/2023,38,33727-76860
7624,2/20/2023,99,33764-100862
7625,2/18/2023,220,25741-242172
7626,2/3/2023,365,55683-289541
7627,2/11/2023,190,48465-263245
7628,2/15/2023,240,30818-102733
7629,2/2/2023,421,58668-292929
7630,2/15/2023,326,48723-262784
7631,2/6/2023,135,49440-268886
7632,2/4/2023,19,22334-218964
7633,2/20/2023,320,55675-285763
7634,2/3/2023,82,60865-295235
7635,2/15/2023,317,33713-146284
7636,2/23/2023,426,30675-101029
7637,2/12/2023,64,33722-290042
7638,2/27/2023,418,16681-168584
7639,2/9/2023,400,64890-299121
7640,2/24/2023,259,31820-123524
7641,2/15/2023,411,32197-132684
7642,2/27/2023,232,32430-133730
7643,2/23/2023,34,30941-103081
7644,2/9/2023,412,25169-239488
7645,2/12/2023,136,15170-158244
7646,2/13/2023,74,62544-297025
7647,2/18/2023,118,25906-242707
7648,2/17/2023,122,23396-229764
7649,2/14/2023,324,49285-267764
7650,2/20/2023,8,8011-150274
7651,2/4/2023,102,33756-98549
7652,2/15/2023,39,54589-286835
7653,2/3/2023,208,56961-290944
7654,2/24/2023,281,62894-297464
7655,2/26/2023,148,49620-270144
7656,2/6/2023,439,26231-243905
7657,2/14/2023,500,30768-100362
7658,2/19/2023,311,56493-290439
7659,2/22/2023,356,55684-289539
7660,2/27/2023,198,17430-181871
7661,2/18/2023,135,30797-100558
7662,2/14/2023,150,32038-129624
7663,2/27/2023,231,32668-137246
7664,2/25/2023,373,19002-191244
7665,2/8/2023,107,63049-297673
7666,2/18/2023,48,29996-256330
7667,2/2/2023,405,53064-281374
7668,2/2/2023,330,59788-294170
7669,2/23/2023,482,2046-141768
7670,2/4/2023,379,17707-182486
7671,2/24/2023,93,20366-205085
7672,2/24/2023,409,56616-290396
7673,2/25/2023,49,24264-236806
7674,2/15/2023,323,32022-129646
7675,2/2/2023,141,32356-152026
7676,2/17/2023,313,32183-131672
7677,2/18/2023,129,31109-103519
7678,2/22/2023,349,50911-276527
7679,2/14/2023,103,53397-285571
7680,2/9/2023,20,22393-220684
7681,2/22/2023,410,62970-297569
7682,2/17/2023,383,52794-283109
7683,2/13/2023,231,30773-96577
7684,2/18/2023,381,49374-267968
7685,2/15/2023,49,56943-290943
7686,2/23/2023,355,33709-15178
7687,2/12/2023,289,60170-294182
7688,2/7/2023,114,25741-242172
7689,2/21/2023,14,61174-295560
7690,2/17/2023,54,15337-156229
7691,2/15/2023,409,51613-278946
7692,2/16/2023,416,1473-136503
7693,2/5/2023,167,31579-113088
7694,2/20/2023,1,19711-188452
7695,2/13/2023,400,24147-236047
7696,2/1/2023,459,55426-289298
7697,2/10/2023,7,23396-229764
7698,2/23/2023,92,51671-278945
7699,2/24/2023,1,17012-169624
7700,2/12/2023,115,20060-202665
7701,2/14/2023,123,52794-283109
7702,2/22/2023,70,56961-290944
7703,2/7/2023,231,50911-276527
7704,2/4/2023,432,56031-289921
7705,2/21/2023,335,32431-134825
7706,2/3/2023,163,33727-76860
7707,2/9/2023,450,31656-110434
7708,2/18/2023,196,49374-267968
7709,2/10/2023,28,25741-242172
7710,2/3/2023,55,63132-297747
7711,2/7/2023,89,18294-188424
7712,2/1/2023,494,33726-68941
7713,2/1/2023,40,56020-289543
7714,2/4/2023,22,32197-132684
7715,2/8/2023,216,21907-216326
7716,2/17/2023,472,31109-103519
7717,2/16/2023,426,55668-289580
7718,2/9/2023,233,16387-163825
7719,2/20/2023,347,24081-232246
7720,2/20/2023,211,57975-292126
7721,2/5/2023,108,16681-168584
7722,2/4/2023,144,32197-132684
7723,2/25/2023,228,22328-202165
7724,2/26/2023,57,51674-278924
7725,2/14/2023,349,56961-290944
7726,2/20/2023,152,25169-239488
7727,2/1/2023,114,33731-80440
7728,2/21/2023,296,31004-102326
7729,2/1/2023,466,6144-297244
7730,2/15/2023,359,33709-15178
7731,2/19/2023,443,24234-234344
7732,2/25/2023,176,55682-289581
7733,2/7/2023,260,18294-188424
7734,2/26/2023,243,21832-215326
7735,2/3/2023,229,19182-188449
7736,2/4/2023,250,63997-298702
7737,2/8/2023,131,63049-297673
7738,2/27/2023,278,63132-297747
7739,2/24/2023,463,48161-259669
7740,2/13/2023,107,3155-145084
7741,2/11/2023,361,26227-243904
7742,2/17/2023,255,26449-236807
7743,2/26/2023,448,21832-215326
7744,2/8/2023,127,31579-113088
7745,2/14/2023,87,33714-23207
7746,2/6/2023,383,24235-220827
7747,2/25/2023,160,53428-285588
7748,2/12/2023,432,30919-103327
7749,2/12/2023,293,33724-54539
7750,2/27/2023,101,1526-135685
7751,2/14/2023,54,33756-98549
7752,2/3/2023,455,16147-153305
7753,2/25/2023,479,29613-254365
7754,2/22/2023,89,21631-213624
7755,2/2/2023,438,31170-133731
7756,2/7/2023,336,47919-260264
7757,2/10/2023,138,31909-124465
7758,2/4/2023,50,13180-154211
7759,2/19/2023,464,29994-256184
7760,2/10/2023,318,28737-250875
7761,2/1/2023,298,53427-285587
7762,2/12/2023,249,28840-251144
7763,2/1/2023,115,21631-213624
7764,2/16/2023,318,54150-286388
7765,2/23/2023,457,31445-107044
7766,2/4/2023,122,21262-204773
7767,2/3/2023,488,61174-295560
7768,2/3/2023,242,21813-215327
7769,2/26/2023,127,62607-297105
7770,2/2/2023,334,31170-133731
7771,2/21/2023,137,29995-256329
7772,2/8/2023,35,33730-78939
7773,2/10/2023,245,57975-292126
7774,2/6/2023,255,23818-233150
7775,2/4/2023,155,62544-297025
