id_order,order_date,id_customer,id_branch
9806,28/2/2023,467,33727-76860
9807,28/2/2023,109,57188-291257
9808,28/2/2023,66,52819-283106
9809,28/2/2023,152,19002-191244
9810,28/2/2023,4,53064-281374
9811,28/2/2023,224,21254-210349
9812,28/2/2023,148,33709-15178
9813,28/2/2023,382,33761-285878
9814,28/2/2023,149,20366-205085
9815,28/2/2023,213,49881-270792
9816,28/2/2023,29,56366-290242
9817,28/2/2023,393,17595-183724
9818,28/2/2023,46,23818-233150
9819,28/2/2023,95,50101-272644
9820,28/2/2023,91,33708-197425
9821,28/2/2023,173,22334-218964
9822,28/2/2023,475,20890-188466
9823,28/2/2023,266,57876-292010
9824,28/2/2023,472,33730-78939
9825,28/2/2023,453,33753-97640
9826,28/2/2023,49,50912-276628
9827,28/2/2023,142,49914-271624
9828,28/2/2023,145,30791-102083
9829,28/2/2023,189,53064-281374
9830,28/2/2023,23,53383-285565
9831,28/2/2023,460,18782-188447
9832,28/2/2023,497,21262-204773
9833,28/2/2023,164,49374-267968
9834,28/2/2023,500,30797-100558
9835,28/2/2023,236,22334-218964
9836,28/2/2023,435,20815-207466
9837,28/2/2023,42,31110-102325
9838,28/2/2023,342,33726-68941
9839,28/2/2023,76,25741-242172
9840,28/2/2023,478,30942-103786
9841,28/2/2023,20,60389-294635
9842,28/2/2023,221,31656-110434
9843,28/2/2023,424,24235-220827
9844,28/2/2023,475,28737-250875
9845,28/2/2023,186,32103-131326
9846,28/2/2023,484,60453-294716
9847,28/2/2023,286,57078-291087
9848,28/2/2023,350,50062-272467
9849,28/2/2023,57,33754-97972
9850,28/2/2023,114,52817-283108
9851,28/2/2023,86,17561-183072
9852,28/2/2023,444,25570-241248
9853,28/2/2023,353,55426-289298
9854,28/2/2023,451,21832-215326
9855,28/2/2023,77,48536-263584
9856,28/2/2023,405,3152-136561
9857,28/2/2023,34,57876-292010
9858,28/2/2023,177,63132-297747
9859,28/2/2023,94,57078-291087
9860,28/2/2023,469,63049-297673
9861,28/2/2023,180,33759-97834
9862,28/2/2023,349,33740-256334
9863,28/2/2023,189,63997-298702
9864,28/2/2023,380,53383-285565
9865,28/2/2023,429,32102-130344
9866,28/2/2023,490,30773-96577
9867,28/2/2023,428,33741-253264
9868,28/2/2023,147,58813-293078
9869,28/2/2023,390,33750-296321
9870,28/2/2023,448,20245-200745
9871,28/2/2023,476,27424-247528
9872,28/2/2023,142,31556-115744
9873,28/2/2023,89,59557-293767
9874,28/2/2023,16,50101-272644
9875,28/2/2023,385,57975-292126
9876,28/2/2023,441,31445-107044
9877,28/2/2023,301,18525-188425
9878,28/2/2023,357,29925-255985
9879,28/2/2023,399,18432-188444
9880,28/2/2023,496,26764-245184
9881,28/2/2023,430,54792-288504
9882,28/2/2023,327,30916-102880
9883,28/2/2023,78,57975-292126
9884,28/2/2023,335,31819-120544
9885,28/2/2023,494,49440-268886
9886,28/2/2023,434,50094-272708
9887,28/2/2023,387,59788-294170
9888,28/2/2023,381,3152-136561
9889,28/2/2023,63,48536-263584
9890,28/2/2023,318,63201-297842
9891,28/2/2023,43,63132-297747
9892,28/2/2023,343,47919-260264
9893,28/2/2023,370,25152-239944
9894,28/2/2023,444,29996-256330
9895,28/2/2023,20,32431-134825
9896,28/2/2023,247,54150-286388
9897,28/2/2023,328,32103-131326
9898,28/2/2023,494,56961-290944
9899,28/2/2023,356,13180-154211
9900,28/2/2023,323,27326-247165
9901,28/2/2023,179,56487-290438
9902,28/2/2023,349,33730-78939
9903,28/2/2023,93,23182-228364
9904,28/2/2023,153,56422-290314
9905,28/2/2023,408,56130-290067
9906,28/2/2023,245,17430-181871
9907,28/2/2023,267,32598-136501
9908,28/2/2023,389,1477-140950
9909,28/2/2023,451,21907-216326
9910,28/2/2023,137,32598-136501
9911,28/2/2023,395,24081-232246
9912,28/2/2023,399,30791-102083
9913,28/2/2023,463,61303-295737
9914,28/2/2023,497,63198-297844
9915,28/2/2023,28,54131-286391
9916,28/2/2023,222,20662-207465
9917,28/2/2023,306,23755-233148
9918,28/2/2023,24,33734-83811
9919,28/2/2023,301,54311-286586
9920,28/2/2023,400,18775-255865
9921,28/2/2023,61,33714-23207
9922,28/2/2023,410,58668-292929
9923,28/2/2023,216,25169-239488
9924,28/2/2023,376,26450-240784
9925,28/2/2023,45,31108-104468
9926,28/2/2023,112,52819-283106
9927,28/2/2023,322,33761-285878
9928,28/2/2023,316,3155-145084
9929,28/2/2023,463,26019-243024
9930,28/2/2023,56,30768-100362
9931,28/2/2023,320,22328-202165
9932,28/2/2023,42,15495-157924
9933,28/2/2023,8,32293-135684
9934,28/2/2023,421,49374-267968
9935,28/2/2023,255,24146-235709
9936,28/2/2023,144,59557-293767
9937,28/2/2023,311,31445-107044
9938,28/2/2023,24,33704-289295
9939,28/2/2023,308,22137-218144
9940,28/2/2023,37,54791-288503
9941,28/2/2023,286,25570-241248
9942,28/2/2023,99,26019-243024
9943,28/2/2023,206,55668-289580
9944,28/2/2023,4,54073-286316
9945,28/2/2023,165,51670-278944
9946,28/2/2023,400,62894-297464
9947,28/2/2023,468,29995-256329
9948,28/2/2023,320,57220-291274
9949,28/2/2023,430,22405-214064
9950,28/2/2023,207,32095-301952
9951,28/2/2023,407,33729-79003
9952,28/2/2023,118,25152-239944
9953,28/2/2023,289,63210-297843
9954,28/2/2023,129,30703-98237
9955,28/2/2023,490,54791-288503
9956,28/2/2023,78,26449-236807
9957,28/2/2023,23,31445-107044
9958,28/2/2023,493,51605-278707
9959,28/2/2023,340,57221-291276
9960,28/2/2023,94,57975-292126
9961,28/2/2023,351,16540-168264
9962,28/2/2023,178,65471-299861
9963,28/2/2023,247,60020-294298
9964,28/2/2023,260,55683-289541
9965,28/2/2023,74,52817-283108
9966,28/2/2023,481,50911-276527
9967,28/2/2023,254,31004-102326
9968,28/2/2023,223,31656-110434
9969,28/2/2023,129,60020-294298
9970,28/2/2023,224,57557-291686
9971,28/2/2023,439,25508-241152
9972,28/2/2023,468,51674-278924
9973,28/2/2023,125,18046-188445
9974,28/2/2023,354,57078-291087
9975,28/2/2023,436,16866-169626
9976,28/2/2023,80,33721-44759
9977,28/2/2023,397,25906-242707
9978,28/2/2023,36,58813-293078
9979,28/2/2023,88,27916-248931
9980,28/2/2023,28,30887-102551
9981,28/2/2023,237,52793-283105
9982,28/2/2023,498,21432-211884
9983,28/2/2023,310,24264-236806
9984,28/2/2023,496,1473-136503
9985,28/2/2023,439,25679-241664
9986,28/2/2023,159,33762-100218
9987,28/2/2023,499,26227-243904
9988,28/2/2023,481,53428-285588
9989,28/2/2023,399,55683-289541
9990,28/2/2023,300,50564-275104
9991,28/2/2023,470,25570-241248
9992,28/2/2023,57,25906-242707
9993,28/2/2023,429,29925-255985
9994,28/2/2023,333,47915-260265
9995,28/2/2023,357,21808-215325
9996,28/2/2023,425,52793-283105
9997,28/2/2023,267,9198-152606
9998,28/2/2023,371,31820-123524
9999,28/2/2023,413,25570-241248
10000,28/2/2023,324,32095-301952
