id_branch,id_ingredient,quantity
62607-297105,26,281
29613-254365,1,125
29613-254365,2,202
29613-254365,3,97
29613-254365,4,295
29613-254365,5,105
29613-254365,6,69
29613-254365,7,74
29613-254365,8,47
29613-254365,9,62
29613-254365,10,181
29613-254365,11,126
29613-254365,12,104
29613-254365,13,227
29613-254365,14,143
29613-254365,15,265
29613-254365,16,125
29613-254365,17,275
29613-254365,18,165
29613-254365,19,99
29613-254365,20,283
29613-254365,21,251
29613-254365,22,114
29613-254365,23,257
29613-254365,24,284
29613-254365,25,287
29613-254365,26,48
59557-293767,1,49
59557-293767,2,100
59557-293767,3,105
59557-293767,4,61
59557-293767,5,296
59557-293767,6,87
59557-293767,7,108
59557-293767,8,188
59557-293767,9,132
59557-293767,10,112
59557-293767,11,18
59557-293767,12,187
59557-293767,13,21
59557-293767,14,96
59557-293767,15,84
59557-293767,16,147
59557-293767,17,210
59557-293767,18,233
59557-293767,19,48
59557-293767,20,145
59557-293767,21,142
59557-293767,22,163
59557-293767,23,196
59557-293767,24,115
59557-293767,25,295
59557-293767,26,291
33719-238366,1,144
33719-238366,2,278
33719-238366,3,57
33719-238366,4,97
33719-238366,5,32
33719-238366,6,245
33719-238366,7,284
33719-238366,8,20
33719-238366,9,181
33719-238366,10,250
33719-238366,11,68
33719-238366,12,130
33719-238366,13,216
33719-238366,14,71
33719-238366,15,240
33719-238366,16,157
33719-238366,17,23
33719-238366,18,137
33719-238366,19,134
33719-238366,20,200
33719-238366,21,185
33719-238366,22,41
33719-238366,23,291
33719-238366,24,269
33719-238366,25,257
33719-238366,26,32
33716-33481,1,170
33716-33481,2,196
33716-33481,3,299
33716-33481,4,290
33716-33481,5,119
33716-33481,6,191
33716-33481,7,134
33716-33481,8,84
33716-33481,9,41
33716-33481,10,73
33716-33481,11,208
33716-33481,12,92
33716-33481,13,73
33716-33481,14,26
33716-33481,15,234
33716-33481,16,138
33716-33481,17,197
33716-33481,18,78
33716-33481,19,242
33716-33481,20,223
33716-33481,21,238
33716-33481,22,55
33716-33481,23,201
33716-33481,24,268
33716-33481,25,254
33716-33481,26,287
61996-296502,1,254
61996-296502,2,203
61996-296502,3,193
61996-296502,4,226
61996-296502,5,110
61996-296502,6,126
61996-296502,7,230
61996-296502,8,83
61996-296502,9,280
61996-296502,10,37
61996-296502,11,43
61996-296502,12,77
61996-296502,13,283
61996-296502,14,34
61996-296502,15,87
61996-296502,16,169
61996-296502,17,291
61996-296502,18,82
61996-296502,19,17
61996-296502,20,156
61996-296502,21,179
61996-296502,22,293
61996-296502,23,268
61996-296502,24,158
61996-296502,25,27
61996-296502,26,281
29616-254324,1,89
29616-254324,2,141
29616-254324,3,225
29616-254324,4,105
29616-254324,5,244
29616-254324,6,172
29616-254324,7,238
29616-254324,8,140
29616-254324,9,29
29616-254324,10,249
29616-254324,11,188
29616-254324,12,104
29616-254324,13,91
29616-254324,14,216
29616-254324,15,31
29616-254324,16,63
29616-254324,17,242
29616-254324,18,122
29616-254324,19,168
29616-254324,20,176
29616-254324,21,89
29616-254324,22,45
29616-254324,23,179
29616-254324,24,221
29616-254324,25,67
29616-254324,26,235
25169-239488,1,210
25169-239488,2,35
25169-239488,3,266
25169-239488,4,29
25169-239488,5,67
25169-239488,6,216
25169-239488,7,244
25169-239488,8,126
25169-239488,9,162
25169-239488,10,83
25169-239488,11,60
25169-239488,12,215
25169-239488,13,285
25169-239488,14,202
25169-239488,15,254
25169-239488,16,109
25169-239488,17,100
25169-239488,18,172
25169-239488,19,84
25169-239488,20,186
25169-239488,21,227
25169-239488,22,55
25169-239488,23,262
25169-239488,24,39
25169-239488,25,194
25169-239488,26,294
22137-218144,1,26
22137-218144,2,106
22137-218144,3,188
22137-218144,4,246
22137-218144,5,47
22137-218144,6,102
22137-218144,7,27
22137-218144,8,37
22137-218144,9,275
22137-218144,10,44
22137-218144,11,214
22137-218144,12,280
22137-218144,13,237
22137-218144,14,153
22137-218144,15,118
22137-218144,16,41
22137-218144,17,287
22137-218144,18,286
22137-218144,19,106
22137-218144,20,195
22137-218144,21,19
22137-218144,22,19
22137-218144,23,297
22137-218144,24,286
22137-218144,25,42
22137-218144,26,186
57077-291086,1,264
57077-291086,2,263
57077-291086,3,38
57077-291086,4,65
57077-291086,5,153
57077-291086,6,25
57077-291086,7,29
57077-291086,8,111
57077-291086,9,179
57077-291086,10,136
57077-291086,11,134
57077-291086,12,113
57077-291086,13,78
57077-291086,14,57
57077-291086,15,279
57077-291086,16,86
57077-291086,17,198
57077-291086,18,198
57077-291086,19,38
57077-291086,20,193
57077-291086,21,35
57077-291086,22,242
57077-291086,23,199
57077-291086,24,100
57077-291086,25,73
57077-291086,26,184
29166-252506,1,114
29166-252506,2,167
29166-252506,3,93
29166-252506,4,289
29166-252506,5,198
29166-252506,6,229
29166-252506,7,280
29166-252506,8,256
29166-252506,9,17
29166-252506,10,82
29166-252506,11,293
29166-252506,12,248
29166-252506,13,52
29166-252506,14,22
29166-252506,15,94
29166-252506,16,161
29166-252506,17,137
29166-252506,18,18
29166-252506,19,168
29166-252506,20,159
29166-252506,21,259
29166-252506,22,166
29166-252506,23,204
29166-252506,24,243
29166-252506,25,144
29166-252506,26,38
57557-291686,1,77
57557-291686,2,26
57557-291686,3,249
57557-291686,4,297
57557-291686,5,143
57557-291686,6,93
57557-291686,7,250
57557-291686,8,234
57557-291686,9,144
57557-291686,10,238
57557-291686,11,228
57557-291686,12,73
57557-291686,13,93
57557-291686,14,91
57557-291686,15,171
57557-291686,16,81
57557-291686,17,268
57557-291686,18,133
57557-291686,19,134
57557-291686,20,209
57557-291686,21,150
57557-291686,22,86
57557-291686,23,286
57557-291686,24,64
57557-291686,25,200
57557-291686,26,135
33759-97834,1,146
33759-97834,2,230
33759-97834,3,100
33759-97834,4,61
33759-97834,5,24
33759-97834,6,235
33759-97834,7,154
33759-97834,8,258
33759-97834,9,85
33759-97834,10,194
33759-97834,11,262
33759-97834,12,293
33759-97834,13,46
33759-97834,14,141
33759-97834,15,195
33759-97834,16,147
33759-97834,17,122
33759-97834,18,228
33759-97834,19,223
33759-97834,20,81
33759-97834,21,166
33759-97834,22,100
33759-97834,23,92
33759-97834,24,71
33759-97834,25,138
33759-97834,26,199
18525-188425,1,47
18525-188425,2,249
18525-188425,3,102
18525-188425,4,176
18525-188425,5,15
18525-188425,6,197
18525-188425,7,252
18525-188425,8,118
18525-188425,9,264
18525-188425,10,261
18525-188425,11,179
18525-188425,12,285
18525-188425,13,186
18525-188425,14,195
18525-188425,15,146
18525-188425,16,92
18525-188425,17,231
18525-188425,18,276
18525-188425,19,47
18525-188425,20,271
18525-188425,21,296
18525-188425,22,157
18525-188425,23,104
18525-188425,24,178
18525-188425,25,215
18525-188425,26,84
31587-117324,1,33
31587-117324,2,254
31587-117324,3,18
31587-117324,4,139
31587-117324,5,140
31587-117324,6,137
31587-117324,7,190
31587-117324,8,177
31587-117324,9,81
31587-117324,10,141
31587-117324,11,63
31587-117324,12,191
31587-117324,13,254
31587-117324,14,299
31587-117324,15,100
31587-117324,16,169
31587-117324,17,54
31587-117324,18,119
31587-117324,19,94
31587-117324,20,286
31587-117324,21,171
31587-117324,22,272
31587-117324,23,156
31587-117324,24,180
31587-117324,25,42
31587-117324,26,163
54311-286586,1,39
54311-286586,2,77
54311-286586,3,93
54311-286586,4,212
54311-286586,5,187
54311-286586,6,64
54311-286586,7,64
54311-286586,8,291
54311-286586,9,48
54311-286586,10,86
54311-286586,11,296
54311-286586,12,160
54311-286586,13,137
54311-286586,14,261
54311-286586,15,74
54311-286586,16,138
54311-286586,17,78
54311-286586,18,119
54311-286586,19,78
54311-286586,20,295
54311-286586,21,137
54311-286586,22,290
54311-286586,23,137
54311-286586,24,126
54311-286586,25,103
54311-286586,26,296
62894-297464,1,90
62894-297464,2,293
62894-297464,3,231
62894-297464,4,185
62894-297464,5,270
62894-297464,6,222
62894-297464,7,144
62894-297464,8,113
62894-297464,9,43
62894-297464,10,117
62894-297464,11,233
62894-297464,12,79
62894-297464,13,113
62894-297464,14,191
62894-297464,15,259
62894-297464,16,168
62894-297464,17,173
62894-297464,18,50
62894-297464,19,208
62894-297464,20,191
62894-297464,21,181
62894-297464,22,85
62894-297464,23,171
62894-297464,24,199
62894-297464,25,69
62894-297464,26,212
33758-99602,1,118
33758-99602,2,97
33758-99602,3,275
33758-99602,4,228
33758-99602,5,189
33758-99602,6,217
33758-99602,7,247
33758-99602,8,117
33758-99602,9,85
33758-99602,10,37
33758-99602,11,198
33758-99602,12,133
33758-99602,13,104
33758-99602,14,100
33758-99602,15,118
33758-99602,16,37
33758-99602,17,58
33758-99602,18,223
33758-99602,19,197
33758-99602,20,169
33758-99602,21,285
33758-99602,22,173
33758-99602,23,297
33758-99602,24,149
33758-99602,25,34
33758-99602,26,253
16147-153305,1,85
16147-153305,2,206
16147-153305,3,120
16147-153305,4,152
16147-153305,5,270
16147-153305,6,141
16147-153305,7,268
16147-153305,8,288
16147-153305,9,19
16147-153305,10,155
16147-153305,11,221
16147-153305,12,281
16147-153305,13,126
16147-153305,14,97
16147-153305,15,126
16147-153305,16,157
16147-153305,17,300
16147-153305,18,233
16147-153305,19,127
16147-153305,20,174
16147-153305,21,294
16147-153305,22,68
16147-153305,23,268
16147-153305,24,86
16147-153305,25,76
16147-153305,26,167
32598-136501,1,98
32598-136501,2,282
32598-136501,3,54
32598-136501,4,60
32598-136501,5,127
32598-136501,6,287
32598-136501,7,287
32598-136501,8,204
32598-136501,9,103
32598-136501,10,93
32598-136501,11,36
32598-136501,12,215
32598-136501,13,71
32598-136501,14,178
32598-136501,15,123
32598-136501,16,59
32598-136501,17,55
32598-136501,18,149
32598-136501,19,28
32598-136501,20,90
32598-136501,21,242
32598-136501,22,230
32598-136501,23,214
32598-136501,24,256
32598-136501,25,250
32598-136501,26,169
31879-121687,1,139
31879-121687,2,132
31879-121687,3,298
31879-121687,4,84
31879-121687,5,242
31879-121687,6,182
31879-121687,7,166
31879-121687,8,114
31879-121687,9,102
31879-121687,10,251
31879-121687,11,169
31879-121687,12,153
31879-121687,13,155
31879-121687,14,195
31879-121687,15,259
31879-121687,16,194
31879-121687,17,289
31879-121687,18,238
31879-121687,19,275
31879-121687,20,65
31879-121687,21,59
31879-121687,22,250
31879-121687,23,110
31879-121687,24,174
31879-121687,25,32
31879-121687,26,158
33717-30504,1,255
33717-30504,2,67
33717-30504,3,55
33717-30504,4,89
33717-30504,5,244
33717-30504,6,235
33717-30504,7,22
33717-30504,8,250
33717-30504,9,100
33717-30504,10,154
33717-30504,11,238
33717-30504,12,208
33717-30504,13,200
33717-30504,14,57
33717-30504,15,200
33717-30504,16,175
33717-30504,17,24
33717-30504,18,69
33717-30504,19,212
33717-30504,20,158
33717-30504,21,55
33717-30504,22,252
33717-30504,23,36
33717-30504,24,44
33717-30504,25,250
33717-30504,26,154
30768-100362,1,189
30768-100362,2,258
30768-100362,3,282
30768-100362,4,261
30768-100362,5,15
30768-100362,6,299
30768-100362,7,65
30768-100362,8,215
30768-100362,9,114
30768-100362,10,244
30768-100362,11,148
30768-100362,12,222
30768-100362,13,181
30768-100362,14,190
30768-100362,15,202
30768-100362,16,37
30768-100362,17,281
30768-100362,18,290
30768-100362,19,233
30768-100362,20,54
30768-100362,21,263
30768-100362,22,138
30768-100362,23,200
30768-100362,24,167
30768-100362,25,292
30768-100362,26,96
48723-262784,1,86
48723-262784,2,63
48723-262784,3,195
48723-262784,4,240
48723-262784,5,33
48723-262784,6,278
48723-262784,7,158
48723-262784,8,60
48723-262784,9,299
48723-262784,10,284
48723-262784,11,297
48723-262784,12,119
48723-262784,13,174
48723-262784,14,246
48723-262784,15,151
48723-262784,16,55
48723-262784,17,103
48723-262784,18,117
48723-262784,19,217
48723-262784,20,164
48723-262784,21,227
48723-262784,22,290
48723-262784,23,298
48723-262784,24,19
48723-262784,25,206
48723-262784,26,70
31110-102325,1,211
31110-102325,2,175
31110-102325,3,287
31110-102325,4,68
31110-102325,5,24
31110-102325,6,148
31110-102325,7,214
31110-102325,8,63
31110-102325,9,98
31110-102325,10,243
31110-102325,11,89
31110-102325,12,16
31110-102325,13,252
31110-102325,14,231
31110-102325,15,113
31110-102325,16,158
31110-102325,17,52
31110-102325,18,214
31110-102325,19,172
31110-102325,20,22
31110-102325,21,133
31110-102325,22,175
31110-102325,23,261
31110-102325,24,267
31110-102325,25,50
31110-102325,26,281
52793-283105,1,249
52793-283105,2,288
52793-283105,3,214
52793-283105,4,279
52793-283105,5,19
52793-283105,6,87
52793-283105,7,62
52793-283105,8,113
52793-283105,9,121
52793-283105,10,295
52793-283105,11,275
52793-283105,12,83
52793-283105,13,106
52793-283105,14,218
52793-283105,15,274
52793-283105,16,61
52793-283105,17,195
52793-283105,18,287
52793-283105,19,192
52793-283105,20,33
52793-283105,21,270
52793-283105,22,143
52793-283105,23,109
52793-283105,24,30
52793-283105,25,198
52793-283105,26,49
30919-103327,1,295
30919-103327,2,251
30919-103327,3,261
30919-103327,4,251
30919-103327,5,140
30919-103327,6,119
30919-103327,7,125
30919-103327,8,283
30919-103327,9,34
30919-103327,10,64
30919-103327,11,125
30919-103327,12,98
30919-103327,13,160
30919-103327,14,57
30919-103327,15,89
30919-103327,16,151
30919-103327,17,161
30919-103327,18,178
30919-103327,19,123
30919-103327,20,50
30919-103327,21,54
30919-103327,22,136
30919-103327,23,257
30919-103327,24,104
30919-103327,25,73
30919-103327,26,290
33727-76860,1,102
33727-76860,2,20
33727-76860,3,193
33727-76860,4,53
33727-76860,5,87
33727-76860,6,102
33727-76860,7,95
33727-76860,8,97
33727-76860,9,170
33727-76860,10,187
33727-76860,11,182
33727-76860,12,17
33727-76860,13,115
33727-76860,14,163
33727-76860,15,36
33727-76860,16,84
33727-76860,17,94
33727-76860,18,242
33727-76860,19,15
33727-76860,20,77
33727-76860,21,74
33727-76860,22,87
33727-76860,23,298
33727-76860,24,300
33727-76860,25,67
33727-76860,26,222
49880-271224,1,208
49880-271224,2,245
49880-271224,3,206
49880-271224,4,34
49880-271224,5,17
49880-271224,6,37
49880-271224,7,247
49880-271224,8,175
49880-271224,9,129
49880-271224,10,119
49880-271224,11,161
49880-271224,12,129
49880-271224,13,33
49880-271224,14,178
49880-271224,15,115
49880-271224,16,260
49880-271224,17,168
49880-271224,18,268
49880-271224,19,40
49880-271224,20,143
49880-271224,21,246
49880-271224,22,258
49880-271224,23,235
49880-271224,24,94
49880-271224,25,43
49880-271224,26,130
8011-150274,1,28
8011-150274,2,254
8011-150274,3,132
8011-150274,4,86
8011-150274,5,145
8011-150274,6,163
8011-150274,7,83
8011-150274,8,139
8011-150274,9,148
8011-150274,10,27
8011-150274,11,177
8011-150274,12,168
8011-150274,13,264
8011-150274,14,26
8011-150274,15,158
8011-150274,16,108
8011-150274,17,89
8011-150274,18,263
8011-150274,19,156
8011-150274,20,217
8011-150274,21,25
8011-150274,22,90
8011-150274,23,191
8011-150274,24,224
8011-150274,25,83
8011-150274,26,75
24146-235709,1,34
24146-235709,2,255
24146-235709,3,278
24146-235709,4,210
24146-235709,5,62
24146-235709,6,251
24146-235709,7,112
24146-235709,8,108
24146-235709,9,80
24146-235709,10,263
24146-235709,11,271
24146-235709,12,41
24146-235709,13,199
24146-235709,14,230
24146-235709,15,16
24146-235709,16,125
24146-235709,17,178
24146-235709,18,122
24146-235709,19,66
24146-235709,20,89
24146-235709,21,287
24146-235709,22,249
24146-235709,23,211
24146-235709,24,177
24146-235709,25,294
24146-235709,26,284
33756-98549,1,194
33756-98549,2,35
33756-98549,3,233
33756-98549,4,214
33756-98549,5,175
33756-98549,6,135
33756-98549,7,34
33756-98549,8,283
33756-98549,9,178
33756-98549,10,199
33756-98549,11,254
33756-98549,12,111
33756-98549,13,146
33756-98549,14,291
33756-98549,15,135
33756-98549,16,136
33756-98549,17,261
33756-98549,18,222
33756-98549,19,203
33756-98549,20,23
33756-98549,21,64
33756-98549,22,216
33756-98549,23,31
33756-98549,24,58
33756-98549,25,110
33756-98549,26,134
56366-290242,1,27
56366-290242,2,228
56366-290242,3,120
56366-290242,4,54
56366-290242,5,249
56366-290242,6,127
56366-290242,7,56
56366-290242,8,130
56366-290242,9,81
56366-290242,10,81
56366-290242,11,55
56366-290242,12,148
56366-290242,13,258
56366-290242,14,149
56366-290242,15,18
56366-290242,16,20
56366-290242,17,175
56366-290242,18,239
56366-290242,19,176
56366-290242,20,44
56366-290242,21,69
56366-290242,22,155
56366-290242,23,193
56366-290242,24,217
56366-290242,25,230
56366-290242,26,170
