id_branch,id_ingredient,quantity
59841-293990,22,252
59841-293990,23,270
59841-293990,24,178
59841-293990,25,67
59841-293990,26,66
23817-233151,1,200
23817-233151,2,151
23817-233151,3,282
23817-233151,4,250
23817-233151,5,201
23817-233151,6,84
23817-233151,7,48
23817-233151,8,200
23817-233151,9,18
23817-233151,10,256
23817-233151,11,224
23817-233151,12,113
23817-233151,13,300
23817-233151,14,163
23817-233151,15,157
23817-233151,16,105
23817-233151,17,88
23817-233151,18,232
23817-233151,19,202
23817-233151,20,115
23817-233151,21,107
23817-233151,22,114
23817-233151,23,49
23817-233151,24,123
23817-233151,25,179
23817-233151,26,153
23818-233150,1,275
23818-233150,2,174
23818-233150,3,23
23818-233150,4,224
23818-233150,5,192
23818-233150,6,298
23818-233150,7,131
23818-233150,8,244
23818-233150,9,110
23818-233150,10,121
23818-233150,11,21
23818-233150,12,265
23818-233150,13,83
23818-233150,14,129
23818-233150,15,200
23818-233150,16,241
23818-233150,17,71
23818-233150,18,200
23818-233150,19,244
23818-233150,20,221
23818-233150,21,121
23818-233150,22,35
23818-233150,23,300
23818-233150,24,144
23818-233150,25,103
23818-233150,26,57
59788-294170,1,197
59788-294170,2,33
59788-294170,3,227
59788-294170,4,275
59788-294170,5,32
59788-294170,6,30
59788-294170,7,82
59788-294170,8,48
59788-294170,9,122
59788-294170,10,98
59788-294170,11,285
59788-294170,12,180
59788-294170,13,200
59788-294170,14,87
59788-294170,15,60
59788-294170,16,90
59788-294170,17,43
59788-294170,18,134
59788-294170,19,250
59788-294170,20,120
59788-294170,21,65
59788-294170,22,59
59788-294170,23,100
59788-294170,24,93
59788-294170,25,163
59788-294170,26,244
3152-136561,1,189
3152-136561,2,90
3152-136561,3,264
3152-136561,4,297
3152-136561,5,270
3152-136561,6,291
3152-136561,7,99
3152-136561,8,54
3152-136561,9,220
3152-136561,10,240
3152-136561,11,138
3152-136561,12,262
3152-136561,13,265
3152-136561,14,60
3152-136561,15,288
3152-136561,16,53
3152-136561,17,246
3152-136561,18,192
3152-136561,19,259
3152-136561,20,24
3152-136561,21,17
3152-136561,22,218
3152-136561,23,278
3152-136561,24,254
3152-136561,25,133
3152-136561,26,183
31109-103519,1,267
31109-103519,2,260
31109-103519,3,225
31109-103519,4,79
31109-103519,5,209
31109-103519,6,74
31109-103519,7,41
31109-103519,8,72
31109-103519,9,142
31109-103519,10,150
31109-103519,11,31
31109-103519,12,276
31109-103519,13,74
31109-103519,14,276
31109-103519,15,23
31109-103519,16,289
31109-103519,17,67
31109-103519,18,192
31109-103519,19,295
31109-103519,20,255
31109-103519,21,70
31109-103519,22,106
31109-103519,23,68
31109-103519,24,196
31109-103519,25,191
31109-103519,26,44
30773-96577,1,177
30773-96577,2,136
30773-96577,3,281
30773-96577,4,214
30773-96577,5,242
30773-96577,6,189
30773-96577,7,104
30773-96577,8,223
30773-96577,9,71
30773-96577,10,184
30773-96577,11,247
30773-96577,12,41
30773-96577,13,277
30773-96577,14,148
30773-96577,15,285
30773-96577,16,46
30773-96577,17,262
30773-96577,18,135
30773-96577,19,19
30773-96577,20,299
30773-96577,21,18
30773-96577,22,198
30773-96577,23,15
30773-96577,24,28
30773-96577,25,193
30773-96577,26,154
31987-123584,1,96
31987-123584,2,202
31987-123584,3,117
31987-123584,4,208
31987-123584,5,98
31987-123584,6,265
31987-123584,7,111
31987-123584,8,190
31987-123584,9,16
31987-123584,10,158
31987-123584,11,179
31987-123584,12,202
31987-123584,13,252
31987-123584,14,185
31987-123584,15,153
31987-123584,16,266
31987-123584,17,290
31987-123584,18,252
31987-123584,19,236
31987-123584,20,257
31987-123584,21,98
31987-123584,22,123
31987-123584,23,256
31987-123584,24,143
31987-123584,25,254
31987-123584,26,229
49620-270144,1,264
49620-270144,2,183
49620-270144,3,109
49620-270144,4,44
49620-270144,5,285
49620-270144,6,78
49620-270144,7,172
49620-270144,8,192
49620-270144,9,202
49620-270144,10,61
49620-270144,11,127
49620-270144,12,292
49620-270144,13,35
49620-270144,14,183
49620-270144,15,124
49620-270144,16,217
49620-270144,17,208
49620-270144,18,82
49620-270144,19,250
49620-270144,20,140
49620-270144,21,203
49620-270144,22,22
49620-270144,23,92
49620-270144,24,79
49620-270144,25,143
49620-270144,26,67
33715-29356,1,265
33715-29356,2,281
33715-29356,3,138
33715-29356,4,228
33715-29356,5,243
33715-29356,6,300
33715-29356,7,100
33715-29356,8,189
33715-29356,9,100
33715-29356,10,154
33715-29356,11,71
33715-29356,12,135
33715-29356,13,62
33715-29356,14,265
33715-29356,15,296
33715-29356,16,82
33715-29356,17,198
33715-29356,18,77
33715-29356,19,94
33715-29356,20,86
33715-29356,21,254
33715-29356,22,70
33715-29356,23,146
33715-29356,24,139
33715-29356,25,277
33715-29356,26,250
32293-135684,1,273
32293-135684,2,159
32293-135684,3,96
32293-135684,4,33
32293-135684,5,270
32293-135684,6,36
32293-135684,7,126
32293-135684,8,268
32293-135684,9,290
32293-135684,10,114
32293-135684,11,251
32293-135684,12,221
32293-135684,13,185
32293-135684,14,185
32293-135684,15,278
32293-135684,16,50
32293-135684,17,147
32293-135684,18,280
32293-135684,19,26
32293-135684,20,254
32293-135684,21,274
32293-135684,22,151
32293-135684,23,59
32293-135684,24,235
32293-135684,25,56
32293-135684,26,37
55264-289129,1,189
55264-289129,2,66
55264-289129,3,234
55264-289129,4,254
55264-289129,5,241
55264-289129,6,127
55264-289129,7,259
55264-289129,8,275
55264-289129,9,23
55264-289129,10,298
55264-289129,11,240
55264-289129,12,135
55264-289129,13,89
55264-289129,14,251
55264-289129,15,140
55264-289129,16,33
55264-289129,17,182
55264-289129,18,88
55264-289129,19,215
55264-289129,20,263
55264-289129,21,36
55264-289129,22,291
55264-289129,23,128
55264-289129,24,153
55264-289129,25,270
55264-289129,26,46
56961-290944,1,88
56961-290944,2,199
56961-290944,3,240
56961-290944,4,151
56961-290944,5,61
56961-290944,6,70
56961-290944,7,85
56961-290944,8,237
56961-290944,9,245
56961-290944,10,70
56961-290944,11,36
56961-290944,12,66
56961-290944,13,186
56961-290944,14,168
56961-290944,15,243
56961-290944,16,248
56961-290944,17,131
56961-290944,18,35
56961-290944,19,279
56961-290944,20,300
56961-290944,21,108
56961-290944,22,93
56961-290944,23,113
56961-290944,24,293
56961-290944,25,16
56961-290944,26,215
33750-296321,1,148
33750-296321,2,186
33750-296321,3,44
33750-296321,4,152
33750-296321,5,165
33750-296321,6,45
33750-296321,7,178
33750-296321,8,137
33750-296321,9,194
33750-296321,10,99
33750-296321,11,63
33750-296321,12,79
33750-296321,13,88
33750-296321,14,114
33750-296321,15,281
33750-296321,16,218
33750-296321,17,105
33750-296321,18,147
33750-296321,19,241
33750-296321,20,53
33750-296321,21,72
33750-296321,22,83
33750-296321,23,115
33750-296321,24,107
33750-296321,25,268
33750-296321,26,136
23182-228364,1,253
23182-228364,2,224
23182-228364,3,207
23182-228364,4,72
23182-228364,5,221
23182-228364,6,67
23182-228364,7,166
23182-228364,8,104
23182-228364,9,53
23182-228364,10,127
23182-228364,11,63
23182-228364,12,298
23182-228364,13,26
23182-228364,14,82
23182-228364,15,82
23182-228364,16,271
23182-228364,17,179
23182-228364,18,228
23182-228364,19,172
23182-228364,20,277
23182-228364,21,87
23182-228364,22,115
23182-228364,23,62
23182-228364,24,89
23182-228364,25,59
23182-228364,26,131
49018-266307,1,207
49018-266307,2,89
49018-266307,3,158
49018-266307,4,121
49018-266307,5,270
49018-266307,6,288
49018-266307,7,292
49018-266307,8,119
49018-266307,9,226
49018-266307,10,246
49018-266307,11,146
49018-266307,12,162
49018-266307,13,294
49018-266307,14,242
49018-266307,15,228
49018-266307,16,112
49018-266307,17,284
49018-266307,18,165
49018-266307,19,222
49018-266307,20,88
49018-266307,21,90
49018-266307,22,240
49018-266307,23,77
49018-266307,24,259
49018-266307,25,277
49018-266307,26,57
48536-263584,1,22
48536-263584,2,18
48536-263584,3,189
48536-263584,4,40
48536-263584,5,267
48536-263584,6,152
48536-263584,7,250
48536-263584,8,291
48536-263584,9,49
48536-263584,10,21
48536-263584,11,219
48536-263584,12,297
48536-263584,13,213
48536-263584,14,19
48536-263584,15,160
48536-263584,16,171
48536-263584,17,260
48536-263584,18,174
48536-263584,19,25
48536-263584,20,177
48536-263584,21,91
48536-263584,22,271
48536-263584,23,205
48536-263584,24,237
48536-263584,25,121
48536-263584,26,233
32103-131326,1,186
32103-131326,2,126
32103-131326,3,134
32103-131326,4,50
32103-131326,5,23
32103-131326,6,164
32103-131326,7,225
32103-131326,8,250
32103-131326,9,253
32103-131326,10,217
32103-131326,11,100
32103-131326,12,220
32103-131326,13,175
32103-131326,14,282
32103-131326,15,75
32103-131326,16,248
32103-131326,17,83
32103-131326,18,76
32103-131326,19,260
32103-131326,20,99
32103-131326,21,204
32103-131326,22,242
32103-131326,23,218
32103-131326,24,44
32103-131326,25,35
32103-131326,26,92
33731-80440,1,232
33731-80440,2,268
33731-80440,3,182
33731-80440,4,103
33731-80440,5,220
33731-80440,6,290
33731-80440,7,49
33731-80440,8,43
33731-80440,9,49
33731-80440,10,207
33731-80440,11,93
33731-80440,12,19
33731-80440,13,15
33731-80440,14,259
33731-80440,15,128
33731-80440,16,114
33731-80440,17,51
33731-80440,18,270
33731-80440,19,182
33731-80440,20,153
33731-80440,21,250
33731-80440,22,44
33731-80440,23,296
33731-80440,24,249
33731-80440,25,175
33731-80440,26,253
53427-285587,1,22
53427-285587,2,179
53427-285587,3,174
53427-285587,4,31
53427-285587,5,207
53427-285587,6,39
53427-285587,7,183
53427-285587,8,141
53427-285587,9,97
53427-285587,10,71
53427-285587,11,137
53427-285587,12,128
53427-285587,13,248
53427-285587,14,101
53427-285587,15,210
53427-285587,16,145
53427-285587,17,139
53427-285587,18,257
53427-285587,19,298
53427-285587,20,150
53427-285587,21,221
53427-285587,22,287
53427-285587,23,36
53427-285587,24,82
53427-285587,25,182
53427-285587,26,213
48634-259668,1,140
48634-259668,2,199
48634-259668,3,120
48634-259668,4,238
48634-259668,5,54
48634-259668,6,140
48634-259668,7,152
48634-259668,8,189
48634-259668,9,122
48634-259668,10,179
48634-259668,11,208
48634-259668,12,226
48634-259668,13,111
48634-259668,14,141
48634-259668,15,251
48634-259668,16,40
48634-259668,17,24
48634-259668,18,255
48634-259668,19,190
48634-259668,20,208
48634-259668,21,16
48634-259668,22,176
48634-259668,23,161
48634-259668,24,287
48634-259668,25,229
48634-259668,26,194
21111-209424,1,195
21111-209424,2,198
21111-209424,3,126
21111-209424,4,54
21111-209424,5,178
21111-209424,6,180
21111-209424,7,75
21111-209424,8,127
21111-209424,9,62
21111-209424,10,174
21111-209424,11,201
21111-209424,12,250
21111-209424,13,209
21111-209424,14,276
21111-209424,15,36
21111-209424,16,53
21111-209424,17,272
21111-209424,18,83
21111-209424,19,76
21111-209424,20,269
21111-209424,21,138
21111-209424,22,75
21111-209424,23,53
21111-209424,24,188
21111-209424,25,162
21111-209424,26,122
63210-297843,1,17
63210-297843,2,169
63210-297843,3,167
63210-297843,4,250
63210-297843,5,25
63210-297843,6,27
63210-297843,7,146
63210-297843,8,157
63210-297843,9,30
63210-297843,10,32
63210-297843,11,117
63210-297843,12,264
63210-297843,13,30
63210-297843,14,300
63210-297843,15,278
63210-297843,16,67
63210-297843,17,262
63210-297843,18,94
63210-297843,19,101
63210-297843,20,256
63210-297843,21,48
63210-297843,22,276
63210-297843,23,221
63210-297843,24,133
63210-297843,25,89
63210-297843,26,221
54150-286388,1,134
54150-286388,2,293
54150-286388,3,249
54150-286388,4,205
54150-286388,5,131
54150-286388,6,243
54150-286388,7,103
54150-286388,8,127
54150-286388,9,257
54150-286388,10,129
54150-286388,11,249
54150-286388,12,133
54150-286388,13,140
54150-286388,14,127
54150-286388,15,92
54150-286388,16,255
54150-286388,17,82
54150-286388,18,212
54150-286388,19,34
54150-286388,20,216
54150-286388,21,297
54150-286388,22,62
54150-286388,23,161
54150-286388,24,293
54150-286388,25,54
54150-286388,26,265
