id_branch,id_ingredient,quantity
16496-171973,24,49
16496-171973,25,223
16496-171973,26,241
32359-136499,1,232
32359-136499,2,111
32359-136499,3,259
32359-136499,4,258
32359-136499,5,264
32359-136499,6,183
32359-136499,7,281
32359-136499,8,61
32359-136499,9,33
32359-136499,10,259
32359-136499,11,49
32359-136499,12,289
32359-136499,13,121
32359-136499,14,139
32359-136499,15,147
32359-136499,16,199
32359-136499,17,36
32359-136499,18,276
32359-136499,19,270
32359-136499,20,144
32359-136499,21,128
32359-136499,22,93
32359-136499,23,144
32359-136499,24,109
32359-136499,25,216
32359-136499,26,191
2037-136505,1,78
2037-136505,2,109
2037-136505,3,40
2037-136505,4,227
2037-136505,5,89
2037-136505,6,163
2037-136505,7,214
2037-136505,8,193
2037-136505,9,115
2037-136505,10,207
2037-136505,11,180
2037-136505,12,62
2037-136505,13,227
2037-136505,14,98
2037-136505,15,86
2037-136505,16,124
2037-136505,17,197
2037-136505,18,18
2037-136505,19,275
2037-136505,20,118
2037-136505,21,66
2037-136505,22,32
2037-136505,23,201
2037-136505,24,16
2037-136505,25,214
2037-136505,26,81
53627-282789,1,252
53627-282789,2,96
53627-282789,3,53
53627-282789,4,261
53627-282789,5,151
53627-282789,6,176
53627-282789,7,252
53627-282789,8,81
53627-282789,9,229
53627-282789,10,291
53627-282789,11,117
53627-282789,12,75
53627-282789,13,73
53627-282789,14,220
53627-282789,15,59
53627-282789,16,267
53627-282789,17,69
53627-282789,18,222
53627-282789,19,271
53627-282789,20,44
53627-282789,21,120
53627-282789,22,157
53627-282789,23,44
53627-282789,24,112
53627-282789,25,118
53627-282789,26,112
24235-220827,1,118
24235-220827,2,153
24235-220827,3,210
24235-220827,4,280
24235-220827,5,162
24235-220827,6,201
24235-220827,7,46
24235-220827,8,84
24235-220827,9,137
24235-220827,10,237
24235-220827,11,159
24235-220827,12,186
24235-220827,13,202
24235-220827,14,289
24235-220827,15,111
24235-220827,16,117
24235-220827,17,265
24235-220827,18,230
24235-220827,19,116
24235-220827,20,282
24235-220827,21,227
24235-220827,22,208
24235-220827,23,208
24235-220827,24,89
24235-220827,25,38
24235-220827,26,161
50101-272644,1,267
50101-272644,2,239
50101-272644,3,265
50101-272644,4,268
50101-272644,5,202
50101-272644,6,254
50101-272644,7,25
50101-272644,8,36
50101-272644,9,116
50101-272644,10,219
50101-272644,11,101
50101-272644,12,147
50101-272644,13,106
50101-272644,14,33
50101-272644,15,133
50101-272644,16,238
50101-272644,17,244
50101-272644,18,121
50101-272644,19,201
50101-272644,20,185
50101-272644,21,157
50101-272644,22,274
50101-272644,23,190
50101-272644,24,85
50101-272644,25,86
50101-272644,26,114
26559-244388,1,181
26559-244388,2,32
26559-244388,3,23
26559-244388,4,31
26559-244388,5,182
26559-244388,6,248
26559-244388,7,80
26559-244388,8,109
26559-244388,9,137
26559-244388,10,27
26559-244388,11,233
26559-244388,12,42
26559-244388,13,153
26559-244388,14,61
26559-244388,15,243
26559-244388,16,122
26559-244388,17,168
26559-244388,18,288
26559-244388,19,162
26559-244388,20,240
26559-244388,21,286
26559-244388,22,160
26559-244388,23,234
26559-244388,24,278
26559-244388,25,249
26559-244388,26,197
33742-95037,1,97
33742-95037,2,92
33742-95037,3,166
33742-95037,4,102
33742-95037,5,38
33742-95037,6,268
33742-95037,7,133
33742-95037,8,116
33742-95037,9,109
33742-95037,10,240
33742-95037,11,129
33742-95037,12,16
33742-95037,13,22
33742-95037,14,66
33742-95037,15,121
33742-95037,16,298
33742-95037,17,289
33742-95037,18,204
33742-95037,19,138
33742-95037,20,197
33742-95037,21,280
33742-95037,22,180
33742-95037,23,107
33742-95037,24,101
33742-95037,25,279
33742-95037,26,109
56422-290314,1,261
56422-290314,2,50
56422-290314,3,22
56422-290314,4,189
56422-290314,5,289
56422-290314,6,180
56422-290314,7,36
56422-290314,8,253
56422-290314,9,33
56422-290314,10,250
56422-290314,11,297
56422-290314,12,91
56422-290314,13,201
56422-290314,14,270
56422-290314,15,271
56422-290314,16,120
56422-290314,17,263
56422-290314,18,296
56422-290314,19,146
56422-290314,20,188
56422-290314,21,225
56422-290314,22,23
56422-290314,23,193
56422-290314,24,178
56422-290314,25,26
56422-290314,26,98
31445-107044,1,262
31445-107044,2,20
31445-107044,3,236
31445-107044,4,274
31445-107044,5,199
31445-107044,6,270
31445-107044,7,118
31445-107044,8,181
31445-107044,9,269
31445-107044,10,118
31445-107044,11,185
31445-107044,12,227
31445-107044,13,43
31445-107044,14,66
31445-107044,15,19
31445-107044,16,194
31445-107044,17,117
31445-107044,18,145
31445-107044,19,139
31445-107044,20,112
31445-107044,21,25
31445-107044,22,26
31445-107044,23,219
31445-107044,24,299
31445-107044,25,92
31445-107044,26,217
1473-136503,1,291
1473-136503,2,202
1473-136503,3,286
1473-136503,4,80
1473-136503,5,254
1473-136503,6,213
1473-136503,7,58
1473-136503,8,276
1473-136503,9,38
1473-136503,10,251
1473-136503,11,134
1473-136503,12,161
1473-136503,13,218
1473-136503,14,159
1473-136503,15,90
1473-136503,16,122
1473-136503,17,154
1473-136503,18,148
1473-136503,19,34
1473-136503,20,97
1473-136503,21,63
1473-136503,22,153
1473-136503,23,69
1473-136503,24,99
1473-136503,25,204
1473-136503,26,167
58522-292723,1,122
58522-292723,2,296
58522-292723,3,217
58522-292723,4,79
58522-292723,5,183
58522-292723,6,212
58522-292723,7,101
58522-292723,8,34
58522-292723,9,71
58522-292723,10,229
58522-292723,11,99
58522-292723,12,77
58522-292723,13,292
58522-292723,14,217
58522-292723,15,23
58522-292723,16,268
58522-292723,17,52
58522-292723,18,202
58522-292723,19,285
58522-292723,20,244
58522-292723,21,198
58522-292723,22,205
58522-292723,23,134
58522-292723,24,142
58522-292723,25,151
58522-292723,26,142
33737-87883,1,68
33737-87883,2,49
33737-87883,3,81
33737-87883,4,103
33737-87883,5,280
33737-87883,6,244
33737-87883,7,23
33737-87883,8,167
33737-87883,9,279
33737-87883,10,27
33737-87883,11,87
33737-87883,12,239
33737-87883,13,136
33737-87883,14,238
33737-87883,15,64
33737-87883,16,211
33737-87883,17,267
33737-87883,18,17
33737-87883,19,58
33737-87883,20,62
33737-87883,21,88
33737-87883,22,65
33737-87883,23,262
33737-87883,24,207
33737-87883,25,205
33737-87883,26,149
20060-202665,1,69
20060-202665,2,281
20060-202665,3,73
20060-202665,4,202
20060-202665,5,196
20060-202665,6,220
20060-202665,7,20
20060-202665,8,214
20060-202665,9,194
20060-202665,10,212
20060-202665,11,164
20060-202665,12,175
20060-202665,13,233
20060-202665,14,199
20060-202665,15,20
20060-202665,16,267
20060-202665,17,58
20060-202665,18,38
20060-202665,19,20
20060-202665,20,272
20060-202665,21,248
20060-202665,22,114
20060-202665,23,220
20060-202665,24,35
20060-202665,25,16
20060-202665,26,195
30714-101101,1,224
30714-101101,2,17
30714-101101,3,276
30714-101101,4,243
30714-101101,5,110
30714-101101,6,185
30714-101101,7,222
30714-101101,8,225
30714-101101,9,291
30714-101101,10,40
30714-101101,11,294
30714-101101,12,45
30714-101101,13,217
30714-101101,14,281
30714-101101,15,58
30714-101101,16,176
30714-101101,17,118
30714-101101,18,265
30714-101101,19,202
30714-101101,20,34
30714-101101,21,253
30714-101101,22,77
30714-101101,23,290
30714-101101,24,275
30714-101101,25,31
30714-101101,26,192
63201-297842,1,24
63201-297842,2,113
63201-297842,3,283
63201-297842,4,128
63201-297842,5,149
63201-297842,6,195
63201-297842,7,86
63201-297842,8,89
63201-297842,9,75
63201-297842,10,278
63201-297842,11,31
63201-297842,12,293
63201-297842,13,92
63201-297842,14,64
63201-297842,15,200
63201-297842,16,189
63201-297842,17,266
63201-297842,18,113
63201-297842,19,21
63201-297842,20,119
63201-297842,21,235
63201-297842,22,267
63201-297842,23,259
63201-297842,24,50
63201-297842,25,29
63201-297842,26,219
33746-96051,1,149
33746-96051,2,164
33746-96051,3,267
33746-96051,4,29
33746-96051,5,39
33746-96051,6,199
33746-96051,7,57
33746-96051,8,139
33746-96051,9,270
33746-96051,10,273
33746-96051,11,203
33746-96051,12,142
33746-96051,13,202
33746-96051,14,280
33746-96051,15,234
33746-96051,16,209
33746-96051,17,263
33746-96051,18,40
33746-96051,19,47
33746-96051,20,32
33746-96051,21,284
33746-96051,22,154
33746-96051,23,29
33746-96051,24,142
33746-96051,25,229
33746-96051,26,193
57226-291279,1,269
57226-291279,2,152
57226-291279,3,296
57226-291279,4,22
57226-291279,5,84
57226-291279,6,197
57226-291279,7,37
57226-291279,8,295
57226-291279,9,241
57226-291279,10,141
57226-291279,11,82
57226-291279,12,21
57226-291279,13,283
57226-291279,14,18
57226-291279,15,297
57226-291279,16,289
57226-291279,17,154
57226-291279,18,167
57226-291279,19,154
57226-291279,20,124
57226-291279,21,94
57226-291279,22,175
57226-291279,23,92
57226-291279,24,222
57226-291279,25,216
57226-291279,26,43
33755-99308,1,57
33755-99308,2,69
33755-99308,3,105
33755-99308,4,48
33755-99308,5,102
33755-99308,6,109
33755-99308,7,40
33755-99308,8,23
33755-99308,9,39
33755-99308,10,110
33755-99308,11,170
33755-99308,12,191
33755-99308,13,278
33755-99308,14,181
33755-99308,15,112
33755-99308,16,199
33755-99308,17,182
33755-99308,18,287
33755-99308,19,195
33755-99308,20,174
33755-99308,21,44
33755-99308,22,280
33755-99308,23,231
33755-99308,24,184
33755-99308,25,67
33755-99308,26,271
61303-295737,1,83
61303-295737,2,265
61303-295737,3,273
61303-295737,4,190
61303-295737,5,238
61303-295737,6,92
61303-295737,7,53
61303-295737,8,100
61303-295737,9,237
61303-295737,10,147
61303-295737,11,158
61303-295737,12,43
61303-295737,13,101
61303-295737,14,139
61303-295737,15,84
61303-295737,16,285
61303-295737,17,65
61303-295737,18,85
61303-295737,19,215
61303-295737,20,158
61303-295737,21,182
61303-295737,22,94
61303-295737,23,196
61303-295737,24,292
61303-295737,25,192
61303-295737,26,203
28737-250875,1,201
28737-250875,2,229
28737-250875,3,151
28737-250875,4,245
28737-250875,5,199
28737-250875,6,101
28737-250875,7,106
28737-250875,8,120
28737-250875,9,178
28737-250875,10,110
28737-250875,11,292
28737-250875,12,187
28737-250875,13,200
28737-250875,14,292
28737-250875,15,166
28737-250875,16,56
28737-250875,17,190
28737-250875,18,104
28737-250875,19,187
28737-250875,20,150
28737-250875,21,239
28737-250875,22,41
28737-250875,23,230
28737-250875,24,108
28737-250875,25,202
28737-250875,26,42
31107-104476,1,297
31107-104476,2,79
31107-104476,3,243
31107-104476,4,93
31107-104476,5,248
31107-104476,6,69
31107-104476,7,177
31107-104476,8,131
31107-104476,9,156
31107-104476,10,30
31107-104476,11,193
31107-104476,12,136
31107-104476,13,108
31107-104476,14,165
31107-104476,15,99
31107-104476,16,252
31107-104476,17,276
31107-104476,18,300
31107-104476,19,263
31107-104476,20,98
31107-104476,21,52
31107-104476,22,257
31107-104476,23,221
31107-104476,24,101
31107-104476,25,37
31107-104476,26,197
3154-296670,1,207
3154-296670,2,216
3154-296670,3,252
3154-296670,4,251
3154-296670,5,92
3154-296670,6,58
3154-296670,7,26
3154-296670,8,87
3154-296670,9,117
3154-296670,10,46
3154-296670,11,210
3154-296670,12,225
3154-296670,13,185
3154-296670,14,107
3154-296670,15,271
3154-296670,16,157
3154-296670,17,133
3154-296670,18,291
3154-296670,19,147
3154-296670,20,173
3154-296670,21,175
3154-296670,22,143
3154-296670,23,221
3154-296670,24,150
3154-296670,25,221
3154-296670,26,182
60170-294182,1,128
60170-294182,2,35
60170-294182,3,83
60170-294182,4,276
60170-294182,5,125
60170-294182,6,23
60170-294182,7,75
60170-294182,8,48
60170-294182,9,84
60170-294182,10,82
60170-294182,11,253
60170-294182,12,34
60170-294182,13,123
60170-294182,14,59
60170-294182,15,246
60170-294182,16,173
60170-294182,17,169
60170-294182,18,281
60170-294182,19,207
60170-294182,20,141
60170-294182,21,224
60170-294182,22,201
60170-294182,23,169
60170-294182,24,81
60170-294182,25,198
60170-294182,26,103
25904-242706,1,149
25904-242706,2,213
25904-242706,3,232
25904-242706,4,226
25904-242706,5,286
25904-242706,6,83
25904-242706,7,116
25904-242706,8,261
25904-242706,9,294
25904-242706,10,228
25904-242706,11,299
25904-242706,12,50
25904-242706,13,282
25904-242706,14,300
25904-242706,15,168
25904-242706,16,161
25904-242706,17,54
25904-242706,18,16
25904-242706,19,79
25904-242706,20,221
25904-242706,21,61
25904-242706,22,162
25904-242706,23,37
25904-242706,24,112
25904-242706,25,112
25904-242706,26,287
53249-284046,1,246
53249-284046,2,16
53249-284046,3,191
53249-284046,4,98
53249-284046,5,224
53249-284046,6,114
53249-284046,7,89
53249-284046,8,54
53249-284046,9,277
53249-284046,10,284
53249-284046,11,202
53249-284046,12,104
53249-284046,13,248
53249-284046,14,184
53249-284046,15,169
53249-284046,16,69
53249-284046,17,211
53249-284046,18,46
53249-284046,19,290
53249-284046,20,89
53249-284046,21,35
53249-284046,22,15
53249-284046,23,57
53249-284046,24,142
53249-284046,25,138
53249-284046,26,295
